id,name,reactants,products,modifiers
rnR10519,['D-glucose-6-phosphate:NAD+ oxidoreductase'],"[['D-Glucose 6-phosphate', 'Glucose 6-phosphate', 'Robison ester']]",[['3-Dehydro-D-glucose 6-phosphate']],"[['ntdC', 'glucose-6-phosphate 3-dehydrogenase']]"
rnR10698,['kanosamine-6-phosphate:2-oxoglutarate aminotransferase'],[['3-Dehydro-D-glucose 6-phosphate']],"[['Kanosamine 6-phosphate', 'D-Kanosamine 6-phosphate']]","[['ntdA', '3-dehydro-glucose-6-phosphate---glutamate transaminase']]"
rnR10547,['kanosamine-6-phosphate phosphohydrolase'],"[['Kanosamine 6-phosphate', 'D-Kanosamine 6-phosphate']]","[['Kanosamine', 'D-Kanosamine', '3-Amino-3-deoxy-D-glucose']]","[['ntdB', 'kanosamine-6-phosphate phosphatase']]"
rnR00982,['anthranilate:CoA ligase (AMP-forming)'],"[['Anthranilate', 'Anthranilic acid', 'o-Aminobenzoic acid', 'Vitamin L1', '2-Aminobenzoate']]","[['Anthraniloyl-CoA', '2-Aminobenzoyl-CoA']]","[['auaEII', 'anthranilate-CoA ligase']]"
rnR12049,[],"[['Anthraniloyl-CoA', '2-Aminobenzoyl-CoA']]","[['2-Methylquinolin-4-ol', '2-Methyl-4-hydroxyquinoline']]","[['auaC', 'PKS ketosynthase (KS/KS alpha)']]"
rnR12050,[],"[['2-Methylquinolin-4-ol', '2-Methyl-4-hydroxyquinoline']]",[['Aurachin D']],"[['auaA', '2-methyl-4-hydroxyquinoline prenyltransferase']]"
rnR12051,"['aurachin-D,NADPH:oxygen oxidoreductase (N-hydroxylating)']",[['Aurachin D']],[['Aurachin C']],"[['auaF', 'aurachin D monooxygenase']]"
rnR11149,['aurachin B:NAD+ 3-oxidoreductase'],"[['4-Hydroxy-2-methyl-3-oxo-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide']]",[['Aurachin B']],"[['auaH', 'aurachin B dehydrogenase']]"
rnR12054,[],[['Aurachin B epoxide']],[['Aurachin A']],"[['auaI', 'aurichin B epoxide hydrolase']]"
rnR10934,"['prephenate carboxy-lyase (3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate-forming)']","[['Prephenate', 'Prephenic acid']]","[['3-[(4R)-4-Hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate']]","[['bacA', 'prephenate decarboxylase']]"
rnR11065,"['3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase']","[['3-[(4R)-4-Hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate']]","[['3-[(1E,4R)-4-Hydroxycyclohex-2-en-1-ylidene]-2-oxopropanoate']]","[['bacB', '3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate isomerase']]"
rnR11067,[],"[['(3E)-3-[(1R,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-ylidene]-2-oxopropanoate', 'Epoxy-3E-H2HPP']]","[['3-[(1R,2S,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-yl]-2-oxopropanoate', 'Epoxy-4S-H4HPP']]","[['bacG', 'bacilysin biosynthesis oxidoreductase BacG']]"
rnR11068,[],"[['3-[(1R,2S,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-yl]-2-oxopropanoate', 'Epoxy-4S-H4HPP']]",[['L-Dihydroanticapsin']],"[['bacF', 'bacilysin biosynthesis transaminase BacF']]"
rnR10917,['L-dihydroanticapsin:NAD+ oxidoreductase'],[['L-Dihydroanticapsin']],"[['L-Anticapsin', 'Anticapsin']]","[['bacC', 'dihydroanticapsin dehydrogenase']]"
rnR11064,['L-alanine:L-anticapsin ligase (ADP-forming)'],"[['L-Anticapsin', 'Anticapsin']]",[['Bacilysin']],"[['bacD', 'L-alanine-L-anticapsin ligase']]"
rnR05668,[],"[['ATP', ""Adenosine 5'-triphosphate""]]","[[""3'-Keto-3'-deoxy-ATP""]]","[['pur10', 'puromycin biosynthesis protein Pur10']]"
rnR05669,[],"[[""3'-Keto-3'-deoxy-ATP""]]","[[""3'-Keto-3'-deoxy-AMP""]]","[['pur7', 'puromycin biosynthesis protein Pur7']]"
rnR05670,[],"[[""3'-Keto-3'-deoxy-AMP""]]","[[""3'-Amino-3'-deoxy-AMP""]]","[['pur4', 'puromycin biosynthesis protein Pur4']]"
rnR05671,[],"[[""3'-Amino-3'-deoxy-AMP""], ['L-Tyrosine', '(S)-3-(p-Hydroxyphenyl)alanine', '(S)-2-Amino-3-(p-hydroxyphenyl)propionic acid', 'Tyrosine']]","[[""N6,N6,O-Tridemethylpuromycin-5'-phosphate""]]","[['pur6', 'puromycin biosynthesis protein Pur6']]"
rnR05672,[],"[[""N6,N6,O-Tridemethylpuromycin-5'-phosphate""]]","[[""N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phosphate""]]","[['pac', 'puromycin N-acetyltransferase']]"
rnR05673,[],"[[""N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phosphate""]]","[[""N-Acetyl-N6,O-didemethylpuromycin-5'-phosphate""]]","[['pur5', 'N-methyl-transferase']]"
rnR05674,[],"[[""N-Acetyl-N6,O-didemethylpuromycin-5'-phosphate""]]","[[""N-Acetyl-O-demethylpuromycin-5'-phosphate""]]","[['pur5', 'N-methyl-transferase']]"
rnR05675,[],"[[""N-Acetyl-O-demethylpuromycin-5'-phosphate""]]",[['N-Acetyl-O-demethylpuromycin']],"[['pur3', 'puromycin biosynthesis protein Pur3']]"
rnR05676,[],[['N-Acetyl-O-demethylpuromycin']],[['N-Acetylpuromycin']],"[['dmpM', 'O-demethylpuromycin O-methyltransferase']]"
rnR05677,[],[['N-Acetylpuromycin']],[['Puromycin']],"[['napH', 'N-acetylpuromycin N-acetylhydrolase']]"
rnR11705,['O-phospho-L-serine:L-glutamate N-(2S)-2-amino-2-carboxyethyltransferase'],"[['O-Phospho-L-serine', 'L-O-Phosphoserine', '3-Phosphoserine', 'Dexfosfoserine', '3-Phospho-L-serine']]",[['N-[(2S)-2-Amino-2-carboxyethyl]-L-glutamate']],"[['sbnA', 'N-(2-amino-2-carboxyethyl)-L-glutamate synthase']]"
rnR11655,"['N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate:NAD+ dehydrogenase (L-2,3-diaminopropanoate-forming)']",[['N-[(2S)-2-Amino-2-carboxyethyl]-L-glutamate']],"[['L-2,3-Diaminopropanoate', 'L-2,3-Diaminopropionate', 'L-2,3-Diaminopropionic acid', 'L-2,3-Diaminopropanoic acid', '3-Amino-L-alanine', '(S)-2,3-Diaminopropanoate', '(2S)-2,3-Diaminopropanoic acid']]","[['sbnB', 'N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase']]"
rnR10940,"['fumarate:L-2,3-diaminopropanoate ligase (AMP-forming)']","[['L-2,3-Diaminopropanoate', 'L-2,3-Diaminopropionate', 'L-2,3-Diaminopropionic acid', 'L-2,3-Diaminopropanoic acid', '3-Amino-L-alanine', '(S)-2,3-Diaminopropanoate', '(2S)-2,3-Diaminopropanoic acid']]","[['N3-Fumaroyl-L-2,3-diaminopropanoate', 'N3-Fumaroyl-(S)-2,3-diaminopropanoate', '(2E)-4-{[(2S)-2-Amino-2-carboxyethyl]amino}-4-oxobut-2-enoate']]","[['ddaG', 'fumarate---(S)-2,3-diaminopropanoate ligase']]"
rnR12352,"['N3-fumaroyl-L-2,3-diaminopropanoate:L-glutamine amido-ligase (AMP-forming)']","[['N3-Fumaroyl-L-2,3-diaminopropanoate', 'N3-Fumaroyl-(S)-2,3-diaminopropanoate', '(2E)-4-{[(2S)-2-Amino-2-carboxyethyl]amino}-4-oxobut-2-enoate']]",[['3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine']],"[['ddaH', 'N-3-fumaroyl-(S)-2,3-diaminopropanoate amidotransferase']]"
rnR10942,['3-{[(2E)-4-amino-4-oxobut-2-enoyl]amino}-L-alanine:L-valine ligase (ADP-forming)'],[['3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine']],"[['Dapdiamide A', '3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-valine']]","[['ddaF', 'dapdiamide synthase']]"
rnR10943,['3-{[(2E)-4-amino-4-oxobut-2-enoyl]amino}-L-alanine:L-isoleucine ligase (ADP-forming)'],[['3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine']],"[['Dapdiamide B', '3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-isoleucine']]","[['ddaF', 'dapdiamide synthase']]"
rnR10944,['3-{[(2E)-4-amino-4-oxobut-2-enoyl]amino}-L-alanine:L-leucine ligase (ADP-forming)'],[['3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine']],"[['Dapdiamide C', '3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-leucine']]","[['ddaF', 'dapdiamide synthase']]"
rnR00661,"['phosphoenolpyruvate 2,3-phosphonomutase']","[['Phosphoenolpyruvate', 'Phosphoenolpyruvic acid', 'PEP']]",[['3-Phosphonopyruvate']],"[['pepM', 'phosphoenolpyruvate phosphomutase']]"
rnR04053,['3-phosphonopyruvate carboxy-lyase'],[['3-Phosphonopyruvate']],"[['Phosphonoacetaldehyde', '2-Phosphonoacetaldehyde', '2-Oxoethylphosphonate']]","[['E4.1.1.82', 'phosphonopyruvate decarboxylase']]"
rnR08861,[],"[['Phosphonoacetaldehyde', '2-Phosphonoacetaldehyde', '2-Oxoethylphosphonate']]","[['2-Hydroxyethylphosphonate', '(2-Hydroxyethyl)-phosphonic acid']]","[['fomC', 'phosphonoacetaldehyde reductase']]"
rnR09478,['2-hydroxyethylphosphonate:NAD+ oxidoreductase'],"[['Phosphonoacetaldehyde', '2-Phosphonoacetaldehyde', '2-Oxoethylphosphonate']]","[['2-Hydroxyethylphosphonate', '(2-Hydroxyethyl)-phosphonic acid']]","[['phpC', 'phosphonoacetaldehyde reductase']]"
rnR12498,[],"[['2-Hydroxyethylphosphonate', '(2-Hydroxyethyl)-phosphonic acid']]","[[""Cytidine 5'-{[hydroxy(2-hydroxyethyl)phosphonoyl]phosphate}"", 'HEP-CMP']]","[['fom1', 'phosphoenolpyruvate phosphomutase / 2-hydroxyethylphosphonate cytidylyltransferase']]"
rnR12497,"[""S-adenosyl-L-methionine:cytidine 5'-{[hydroxy(2-hydroxyethyl)phosphonoyl]phosphate} C-methyltransferase""]","[[""Cytidine 5'-{[hydroxy(2-hydroxyethyl)phosphonoyl]phosphate}"", 'HEP-CMP']]","[[""Cytidine 5'-({hydroxy[(S)-2-hydroxypropyl]phosphonoyl}phosphate)"", '(2S)-HPP-CMP']]","[['fom3', 'phosphonoacetaldehyde methylase']]"
rnR12499,[],"[[""Cytidine 5'-({hydroxy[(S)-2-hydroxypropyl]phosphonoyl}phosphate)"", '(2S)-HPP-CMP']]",[['(S)-2-Hydroxypropylphosphonate']],"[['fomD', 'HPP-CMP hydrolase']]"
rnR08863,"['(S)-2-hydroxypropylphosphonate,NADH:oxygen epoxidase']",[['(S)-2-Hydroxypropylphosphonate']],"[['Fosfomycin', 'Phosphonomycin', '(1R,2S)-Epoxypropylphosphonate']]","[['fom4', '(S)-2-hydroxypropylphosphonic acid epoxidase']]"
rnR12907,"['L-aspartate,NADPH:oxygen oxidoreductase [(2S)-2-nitrobutanedioate-forming]']","[['L-Aspartate', 'L-Aspartic acid', '2-Aminosuccinic acid', 'L-Asp']]","[['(2S)-2-Nitrobutanedioate', 'Nitrosuccinate', '2-Nitrobutanedioate']]","[['creE', 'L-aspartate N-monooxygenase (nitrosuccinate-forming)']]"
rnR12947,['2-nitrobutanedioate lyase (fumarate-forming)'],"[['(2S)-2-Nitrobutanedioate', 'Nitrosuccinate', '2-Nitrobutanedioate']]",[['Nitrite']],"[['creD', 'nitrosuccinate lyase']]"
rnR12912,"['3-amino-4-hydroxybenzoate,NADPH:oxygen oxidoreductase (2-hydroxylating)']","[['3-Amino-4-hydroxybenzoate', '3-Amino-4-hydroxybenzoic acid', '3,4-AHBA']]","[['3-Amino-2,4-dihydroxybenzoate', '3-Amino-2,4-dihydroxybenzoic acid']]","[['creL, ptmB3', '3-amino-4-hydroxybenzoate 2-monooxygenase']]"
rnR12928,['S-adenosyl-L-methionine:3-amino-4-hydroxybenzoate 4-O-methyltransferase'],"[['3-Amino-2,4-dihydroxybenzoate', '3-Amino-2,4-dihydroxybenzoic acid']]","[['3-Amino-2-hydroxy-4-methoxybenzoate', '3-Amino-2-hydroxy-4-methoxybenzoic acid']]","[['creN', '3-amino-4-hydroxybenzoate 4-O-methyltransferase']]"
rnR12943,['3-amino-2-hydroxy-4-methoxybenzoate:nitrite ligase (AMP-forming)'],"[['Nitrite'], ['3-Amino-2-hydroxy-4-methoxybenzoate', '3-Amino-2-hydroxy-4-methoxybenzoic acid']]","[['Cremeomycin', '6-Carboxy-2-diazonio-3-methoxyphenolate']]","[['creM', '3-amino-2-hydroxy-4-methoxybenzoate diazotase']]"
rnR13104,"['(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-exo-beta-bergamotene-forming]']","[['trans,trans-Farnesyl diphosphate', 'Farnesyl diphosphate', 'Farnesyl pyrophosphate', '2-trans,6-trans-Farnesyl diphosphate', '(2E,6E)-Farnesyl diphosphate']]","[['(+)-exo-beta-Bergamotene', 'beta-trans-Bergamotene', '(1S,5S,6R)-6-Methyl-2-methylidene-6-(4-methylpent-3-enyl)bicyclo[3.1.1]heptane']]","[['AF520', '(+)-exo-beta-bergamotene synthase']]"
rnR13117,"['(+)-exo-beta-bergamotene,[reduced NADPH---hemoprotein reductase] oxidoreductase (5-dehydro-6-demethoxyfumagillol-producing)']","[['(+)-exo-beta-Bergamotene', 'beta-trans-Bergamotene', '(1S,5S,6R)-6-Methyl-2-methylidene-6-(4-methylpent-3-enyl)bicyclo[3.1.1]heptane']]","[['5-Dehydro-6-demethoxyfumagillol', '5-Keto-demethoxyfumagillol']]","[['AF510', '5-dehydro-6-demethoxyfumagillol synthase']]"
rnR13122,"['5-dehydro-6-demethoxyfumagillol,2-oxoglutarate:oxygen oxidoreductase (6-hydroxylating)']","[['5-Dehydro-6-demethoxyfumagillol', '5-Keto-demethoxyfumagillol']]",[['5-Dehydro-6-demethoxy-6-hydroxyfumagillol']],"[['AF480', '5-dehydro-6-demethoxyfumagillol dioxygenase']]"
rnR13123,['S-adenosyl-L-methionine:5-dehydro-6-demethoxy-6-hydroxyfumagillol 6-O-methyltransferase'],[['5-Dehydro-6-demethoxy-6-hydroxyfumagillol']],"[['5-Dehydrofumagillol', '5-Keto-fumagillol']]","[['AF390-400, fmaD', '5-dehydro-6-demethoxy-6-hydroxyfumagillol O-methyltransferase']]"
rnR13106,['fumagillol:NADP+ 5-oxidoreductase'],"[['5-Dehydrofumagillol', '5-Keto-fumagillol']]","[['Fumagillol', '(3R,4S,5S,6R)-5-Methoxy-4-[(2R,3R)-2-methyl-3-(3-methylbut-2-en-1-yl)oxiran-2-yl]-1-oxaspiro[2.5]octan-6-ol']]","[['AF490', '5-dehydrofumagillol 5-reductase']]"
rnR13145,[],"[['Malonyl-CoA', 'Malonyl coenzyme A']]","[['Dodecapentaenoyl-[acyl-carrier protein]', 'Dodecapentaenoyl-[acp]']]","[['AF370', 'fumagillin biosynthesis polyketide synthase']]"
rnR13146,[],"[['Dodecapentaenoyl-[acyl-carrier protein]', 'Dodecapentaenoyl-[acp]'], ['Fumagillol', '(3R,4S,5S,6R)-5-Methoxy-4-[(2R,3R)-2-methyl-3-(3-methylbut-2-en-1-yl)oxiran-2-yl]-1-oxaspiro[2.5]octan-6-ol']]",[['Prefumagillin']],"[['AF380', 'fumagillin biosynthesis transferase']]"
rnR13147,[],[['Prefumagillin']],[['Fumagillin']],"[['AF470', 'fumagillin biosynthesis monooxygenase']]"
rnR02305,"['2-trans,6-trans-farnesyldiphosphate diphosphate-lyase (cyclizing, pentalenene-forming)']","[['trans,trans-Farnesyl diphosphate', 'Farnesyl diphosphate', 'Farnesyl pyrophosphate', '2-trans,6-trans-Farnesyl diphosphate', '(2E,6E)-Farnesyl diphosphate']]",[['Pentalenene']],"[['ptlA', 'pentalenene synthase']]"
rnR09814,"['pentalenene,reduced ferredoxin:oxygen 13-oxidoreductase']",[['Pentalenene']],[['Pentalen-13-al']],"[['ptlI, CYP183A', 'pentalenene oxygenase']]"
