id,name,reactants,products,modifiers
rnR10319,"['8-O-methylsterigmatocystin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (aflatoxin-B forming)']","[['O-Methylsterigmatocystin', '8-O-Methylsterigmatocystin']]",[['Aflatoxin B1']],"[['aflatoxin B synthase', 'ordA (gene name)']]"
rnR10320,"['8-O-methyldihydrosterigmatocystin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (aflatoxin-B forming)']","[['Dihydro-O-methylsterigmatocystin', 'DHOMST', 'Dihydromethylsterigmatocystin', '8-O-Methyldihydrosterigmatocystin']]",[['Aflatoxin B2']],"[['aflatoxin B synthase', 'ordA (gene name)']]"
rnR10307,['S-adenosyl-L-methionine:dihydrosterigmatocystin 8-O-methyltransferase'],"[['Dihydrosterigmatocystin', 'DHST']]","[['Dihydro-O-methylsterigmatocystin', 'DHOMST', 'Dihydromethylsterigmatocystin', '8-O-Methyldihydrosterigmatocystin']]","[['sterigmatocystin 8-O-methyltransferase', 'sterigmatocystin methyltransferase', 'O-methyltransferase II', 'sterigmatocystin 7-O-methyltransferase (incorrect)', 'S-adenosyl-L-methionine:sterigmatocystin 7-O-methyltransferase (incorrect)', 'OmtA']]"
rnR03111,['S-adenosyl-L-methionine:sterigmatocystin 8-O-methyltransferase'],[['Sterigmatocystin']],"[['O-Methylsterigmatocystin', '8-O-Methylsterigmatocystin']]","[['sterigmatocystin 8-O-methyltransferase', 'sterigmatocystin methyltransferase', 'O-methyltransferase II', 'sterigmatocystin 7-O-methyltransferase (incorrect)', 'S-adenosyl-L-methionine:sterigmatocystin 7-O-methyltransferase (incorrect)', 'OmtA']]"
rnR03112,['S-adenosyl-L-methionine:6-demethylsterigmatocystin 6-O-methyltransferase'],[['6-Demethylsterigmatocystin']],[['Sterigmatocystin']],"[['demethylsterigmatocystin 6-O-methyltransferase', 'demethylsterigmatocystin methyltransferase', 'O-methyltransferase I']]"
rnR10403,['S-adenosyl-L-methionine:dihydrodemethylsterigmatocystin 6-O-methyltransferase'],"[['Dihydrodemethylsterigmatocystin', 'DHDMST']]","[['Dihydrosterigmatocystin', 'DHST']]","[['demethylsterigmatocystin 6-O-methyltransferase', 'demethylsterigmatocystin methyltransferase', 'O-methyltransferase I']]"
rnR10402,['versiconal hydro-lyase (versicolorin-B forming)'],[['Versiconal']],[['Versicolorin B']],"[['versicolorin B synthase', 'versiconal cyclase', 'VBS']]"
rnR10400,['versiconol:NADP+ oxidoreductase'],[['Versiconol']],[['Versiconal']],"[['versiconal hemiacetal acetate reductase', 'VHA reductase', 'VHA reductase I', 'VHA reductase II', 'vrdA (gene name)']]"
rnR10398,['versiconol acetate O-acetylhydrolase'],[['Versiconol acetate']],[['Versiconol']],"[['versiconal hemiacetal acetate esterase', 'VHA esterase']]"
rnR09756,['versicolorone:NADP+ oxidoreductase'],[['Versicolorone']],"[[""1'-Hydroxyversicolorone"", 'Hydroxyversicolorone']]","[['versiconal hemiacetal acetate reductase', 'VHA reductase', 'VHA reductase I', 'VHA reductase II', 'vrdA (gene name)']]"
rnR10399,['versiconol-acetate:NADP+ oxidoreductase'],[['Versiconol acetate']],[['Versiconal hemiacetal acetate']],"[['versiconal hemiacetal acetate reductase', 'VHA reductase', 'VHA reductase I', 'VHA reductase II', 'vrdA (gene name)']]"
rnR10401,['versiconal-hemiacetal-acetate O-acetylhydrolase'],[['Versiconal hemiacetal acetate']],[['Versiconal']],"[['versiconal hemiacetal acetate esterase', 'VHA esterase']]"
rnR10475,"[""5'-oxoaverantin hydro-lyase [(1'S,5'S)-averufin forming]""]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]","[[""(1'S,5'S)-Averufin""]]","[[""5'-oxoaverantin cyclase"", 'OAVN cyclase', ""5'-oxoaverantin hydro-lyase""]]"
rnR10311,"[""(1'S,5'R)-hydroxyaverantin:NAD+ oxidoreductase""]","[[""(1'S,5'R)-5'-Hydroxyaverantin"", ""(1'S,5'R)-Hydroxyaverantin""]]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]","[[""5'-hydroxyaverantin dehydrogenase"", 'HAVN dehydrogenase', 'adhA (gene name)']]"
rnR10310,"[""(1'S,5'S)-hydroxyaverantin:NAD+ oxidoreductase""]","[[""(1'S,5'S)-5'-Hydroxyaverantin"", ""(1'S,5'S)-Hydroxyaverantin""]]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]","[[""5'-hydroxyaverantin dehydrogenase"", 'HAVN dehydrogenase', 'adhA (gene name)']]"
rnR10318,"[""(1'S)-averantin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (5'-hydroxylating)""]","[[""(1'S)-Averantin"", '1,3,6,8-Tetrahydroxy-[(1S)-2-hydroxyhexyl]-9,10-anthraquinone']]","[[""(1'S,5'R)-5'-Hydroxyaverantin"", ""(1'S,5'R)-Hydroxyaverantin""]]","[['averantin hydroxylase', 'AVN hydroxylase', 'avnA (gene name)', 'CYP60A1']]"
rnR10317,"[""(1'S)-averantin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (5'-hydroxylating)""]","[[""(1'S)-Averantin"", '1,3,6,8-Tetrahydroxy-[(1S)-2-hydroxyhexyl]-9,10-anthraquinone']]","[[""(1'S,5'S)-5'-Hydroxyaverantin"", ""(1'S,5'S)-Hydroxyaverantin""]]","[['averantin hydroxylase', 'AVN hydroxylase', 'avnA (gene name)', 'CYP60A1']]"
rnR10309,"[""(1'S)-averantin:NADP+ oxidoreductase""]","[['Norsolorinic acid', 'Norsolorinate', '2-Hexanoyl-1,3,6,8-tetrahydroxy-9,10-anthraquinone']]","[[""(1'S)-Averantin"", '1,3,6,8-Tetrahydroxy-[(1S)-2-hydroxyhexyl]-9,10-anthraquinone']]","[['norsolorinic acid ketoreductase', 'aflD (gene name)', 'nor-1 (gene name)']]"
