id,name,reactants,products,modifiers
rnR02517,"['3-hydroxyphenylacetate,NADPH:oxygen oxidoreductase (6-hydroxylating)']","[['3-Hydroxyphenylacetate', '3-Hydroxyphenylacetic acid']]","[['Homogentisate', 'Homogentisic acid', '2,5-Dihydroxyphenylacetic acid', '2,5-Dihydroxyphenylacetate']]","[['3-hydroxyphenylacetate 6-hydroxylase', '3-hydroxyphenylacetate 6-monooxygenase']]"
rnR07855,['phenylacetonitrile aminohydrolase'],"[['Phenylacetonitrile', 'Benzyl cyanide']]","[['Phenylacetic acid', 'Benzylformic acid', 'Phenylacetate', 'Benzeneacetic acid']]","[['nitrilase', 'acetonitrilase', 'benzonitrilase']]"
rnR02540,['2-phenylacetamide amidohydrolase'],"[['2-Phenylacetamide', 'alpha-Phenylacetamide']]","[['Phenylacetic acid', 'Benzylformic acid', 'Phenylacetate', 'Benzeneacetic acid']]","[['amidase', 'acylamidase', 'acylase (misleading)', 'amidohydrolase (ambiguous)', 'deaminase (ambiguous)', 'fatty acylamidase', 'N-acetylaminohydrolase (ambiguous)']]"
rnR07854,['2-phenylacetamide hydro-lyase (nitrile-forming)'],"[['Phenylacetonitrile', 'Benzyl cyanide']]","[['2-Phenylacetamide', 'alpha-Phenylacetamide']]","[['nitrile hydratase', 'nitrilase (ambiguous)', '3-cyanopyridine hydratase', 'NHase', 'L-NHase', 'H-NHase', 'acrylonitrile hydratase', 'aliphatic nitrile hydratase', 'nitrile hydro-lyase']]"
rnR07638,['(Z)-phenylacetaldehyde-oxime hydro-lyase'],"[['(Z)-Phenylacetaldehyde oxime', 'Z-Phenylacetaldoxime']]","[['Phenylacetonitrile', 'Benzyl cyanide']]","[['phenylacetaldoxime dehydratase', 'PAOx dehydratase', 'arylacetaldoxime dehydratase', 'OxdB', '(Z)-phenylacetaldehyde-oxime hydro-lyase']]"
rnR05508,[],[['Lactoyl-CoA']],"[['(S)-Lactate', 'L-Lactate', 'L-Lactic acid']]","[['propionate CoA-transferase', 'propionate coenzyme A-transferase', 'propionate-CoA:lactoyl-CoA transferase', 'propionyl CoA:acetate CoA transferase', 'propionyl-CoA transferase']]"
rnR01364,['4-fumarylacetoacetate fumarylhydrolase'],"[['4-Fumarylacetoacetate', '4-Fumarylacetoacetic acid', 'Fumarylacetoacetate', '(2E)-4,6-Dioxooct-2-enedioic acid']]","[['Fumarate', 'Fumaric acid', 'trans-Butenedioic acid'], ['Acetoacetate', '3-Oxobutanoic acid', 'beta-Ketobutyric acid', 'Acetoacetic acid']]","[['fumarylacetoacetase', 'beta-diketonase', 'fumarylacetoacetate hydrolase']]"
rnR02963,['lactoyl-CoA hydro-lyase'],"[['Propenoyl-CoA', 'Acryloyl-CoA', 'Acrylyl-CoA']]",[['Lactoyl-CoA']],"[['lactoyl-CoA dehydratase', 'lactoyl coenzyme A dehydratase', 'lactyl-coenzyme A dehydrase', 'lactyl CoA dehydratase', 'acrylyl coenzyme A hydratase', 'lactoyl-CoA hydro-lyase']]"
rnR03181,['4-maleylacetoacetate cis-trans-isomerase'],"[['4-Maleylacetoacetate', '4-Maleylacetoacetic acid', '(2Z)-4,6-Dioxooct-2-enedioic acid']]","[['4-Fumarylacetoacetate', '4-Fumarylacetoacetic acid', 'Fumarylacetoacetate', '(2E)-4,6-Dioxooct-2-enedioic acid']]","[['maleylacetoacetate isomerase', 'maleylacetoacetic isomerase', 'maleylacetone isomerase', 'maleylacetone cis-trans-isomerase']]"
rnR05509,[],"[['Acrylic acid', 'Propenoate', 'Acrylate', '2-Propenoic acid', 'Vinylformic acid']]","[['Propenoyl-CoA', 'Acryloyl-CoA', 'Acrylyl-CoA']]",[['glutaconate CoA-transferase']]
rnR05551,[],"[['Acrylamide', '2-Propenamide']]","[['Acrylic acid', 'Propenoate', 'Acrylate', '2-Propenoic acid', 'Vinylformic acid']]","[['amidase', 'acylamidase', 'acylase (misleading)', 'amidohydrolase (ambiguous)', 'deaminase (ambiguous)', 'fatty acylamidase', 'N-acetylaminohydrolase (ambiguous)']]"
