id,name,reactants,products,modifiers
rnR00401,['alanine racemase'],"[['L-Alanine', 'L-2-Aminopropionic acid', 'L-alpha-Alanine']]","[['D-Alanine', 'D-2-Aminopropionic acid', 'D-Ala']]","[['alanine racemase', 'L-alanine racemase']]"
rnR01150,['D-alanine:D-alanine ligase (ADP-forming)'],"[['D-Alanine', 'D-2-Aminopropionic acid', 'D-Ala']]","[['D-Alanyl-D-alanine', 'D-Ala-D-Ala']]","[['D-alanine---D-alanine ligase', 'MurE synthetase [ambiguous]', 'alanine:alanine ligase (ADP-forming)', 'alanylalanine synthetase']]"
rnR02718,['D-alanine:poly(ribitol phosphate) ligase (AMP-forming)'],"[['D-Alanine', 'D-2-Aminopropionic acid', 'D-Ala']]",[['O-D-Alanyl-poly(ribitol phosphate)']],"[['D-alanine---poly(phosphoribitol) ligase', 'D-alanyl-poly(phosphoribitol) synthetase', 'D-alanine: membrane acceptor ligase', 'D-alanine-D-alanyl carrier protein ligase', 'D-alanine-membrane acceptor ligase', 'D-alanine-activating enzyme']]"
rnR04369,['D-alanine:alanyl-poly(glycerolphosphate) ligase (ADP-forming)'],"[['D-Alanine', 'D-2-Aminopropionic acid', 'D-Ala']]",[['D-Alanyl-alanyl-poly(glycerolphosphate)']],"[['D-alanine---alanyl-poly(glycerolphosphate) ligase', 'D-alanyl-alanyl-poly(glycerolphosphate) synthetase', 'D-alanine:membrane-acceptor ligase', 'D-alanylalanylpoly(phosphoglycerol) synthetase', 'D-alanyl-poly(phosphoglycerol) synthetase', 'D-alanine-membrane acceptor-ligase']]"
rnR00579,['glutamine racemase'],"[['L-Glutamine', 'L-2-Aminoglutaramic acid']]","[['D-Glutamine', 'D-2-Aminoglutaramic acid']]","[['amino-acid racemase', 'L-amino acid racemase']]"
rnR04012,['D-glutamine:D-glutamyl-peptide 5-glutamyltransferase'],"[['D-Glutamine', 'D-2-Aminoglutaramic acid']]","[['5-D-Glutamyl-D-glutamyl-peptide', 'gamma-D-Glutamyl-D-glutamyl-peptide']]","[['D-glutamyltransferase', 'D-glutamyl transpeptidase', 'D-gamma-glutamyl transpeptidase']]"
rnR01579,['D-glutamine amidohydrolase'],"[['D-Glutamine', 'D-2-Aminoglutaramic acid']]","[['D-Glutamate', 'D-Glutamic acid', 'D-Glutaminic acid', 'D-2-Aminoglutaric acid']]","[['glutamin-(asparagin-)ase', 'glutaminase-asparaginase', 'ansB (gene name)', 'L-asparagine/L-glutamine amidohydrolase', 'L-ASNase/L-GLNase'], ['D-glutaminase'], ['glutaminase', 'glutaminase I', 'L-glutaminase', 'glutamine aminohydrolase']]"
rnR00260,['glutamate racemase'],"[['L-Glutamate', 'L-Glutamic acid', 'L-Glutaminic acid', 'Glutamate']]","[['D-Glutamate', 'D-Glutamic acid', 'D-Glutaminic acid', 'D-2-Aminoglutaric acid']]",[['glutamate racemase']]
rnR02783,['UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase (ADP-forming)'],"[['D-Glutamate', 'D-Glutamic acid', 'D-Glutaminic acid', 'D-2-Aminoglutaric acid']]","[['UDP-N-acetylmuramoyl-L-alanyl-D-glutamate', 'UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate']]","[['UDP-N-acetylmuramoyl-L-alanine---D-glutamate ligase', 'MurD synthetase', 'UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase', 'uridine diphospho-N-acetylmuramoylalanyl-D-glutamate synthetase', 'D-glutamate-adding enzyme', 'D-glutamate ligase', 'UDP-Mur-NAC-L-Ala:D-Glu ligase', 'UDP-N-acetylmuramoyl-L-alanine:glutamate ligase (ADP-forming)', 'UDP-N-acetylmuramoylalanine---D-glutamate ligase', 'UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase (ADP-forming)']]"
rnR00279,['D-glutamate:oxygen oxidoreductase (deaminating)'],"[['D-Glutamate', 'D-Glutamic acid', 'D-Glutaminic acid', 'D-2-Aminoglutaric acid']]","[['2-Oxoglutarate', 'Oxoglutaric acid', '2-Ketoglutaric acid', 'alpha-Ketoglutaric acid']]","[['D-glutamate(D-aspartate) oxidase', 'D-glutamic-aspartic oxidase', 'D-monoaminodicarboxylic acid oxidase'], ['D-glutamate oxidase', 'D-glutamic oxidase', 'D-glutamic acid oxidase']]"
