id,name,reactants,products,modifiers
rnR07811,[],"[['Heparan sulfate', 'Heparitin sulfate', 'Heparin sulfate', 'Heparin monosulfate']]",[['(GlcA)2 (GlcN)1 (GlcNAc)1 (LIdoA)1 (S)4']],"[['heparanase', 'Hpa1 heparanase', 'Hpa1', 'heparanase 1', 'heparanase-1', 'C1A heparanase', 'HPSE']]"
rnR07808,['N-acetyl-D-glucosamine-6-sulfate 6-sulfohydrolase'],[['(Gal)1 (GlcNAc)2 (S)2']],[['(Gal)1 (GlcNAc)2 (S)1']],"[['N-acetylglucosamine-6-sulfatase', 'chondroitinsulfatase', 'O,N-disulfate O-sulfohydrolase', 'acetylglucosamine 6-sulfatase', 'N-acetylglucosamine 6-sulfate sulfatase', 'acetylglucosamine 6-sulfatase', '2-acetamido-2-deoxy-D-glucose 6-sulfate sulfatase']]"
rnR07805,"['keratan sulfate 1,4-beta-D-galactanohydrolase']","[['Keratan sulfate', 'Kerato sulfate', ""Keratan 6'-sulfate"", 'Keratan', ""Kerato 6'-sulfate""]]",[['(Gal)2 (GlcNAc)2 (S)3']],"[['keratan-sulfate endo-1,4-beta-galactosidase', 'endo-beta-galactosidase (ambiguous)', 'keratan sulfate endogalactosidase', 'keratanase', 'keratan-sulfate 1,4-beta-D-galactanohydrolase']]"
rnR07821,['L-iduronate-2-sulfate 2-sulfohydrolase'],[['(GalNAc)2 (GlcA)1 (LIdoA)1 (S)3']],[['(GalNAc)2 (GlcA)1 (LIdoA)1 (S)2']],"[['iduronate-2-sulfatase', 'chondroitinsulfatase', 'idurono-2-sulfatase', 'iduronide-2-sulfate sulfatase', 'L-iduronosulfatase', 'L-idurono sulfate sulfatase', 'iduronate sulfatase', 'sulfo-L-iduronate sulfatase', 'L-iduronate 2-sulfate sulfatase', 'sulfoiduronate sulfohydrolase', '2-sulfo-L-iduronate 2-sulfatase', 'iduronate-2-sulfate sulfatase', 'iduronate sulfate sulfatase']]"
rnR07812,['L-iduronate-2-sulfate 2-sulfohydrolase'],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (LIdoA)1 (S)4']],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (LIdoA)1 (S)3']],"[['iduronate-2-sulfatase', 'chondroitinsulfatase', 'idurono-2-sulfatase', 'iduronide-2-sulfate sulfatase', 'L-iduronosulfatase', 'L-idurono sulfate sulfatase', 'iduronate sulfatase', 'sulfo-L-iduronate sulfatase', 'L-iduronate 2-sulfate sulfatase', 'sulfoiduronate sulfohydrolase', '2-sulfo-L-iduronate 2-sulfatase', 'iduronate-2-sulfate sulfatase', 'iduronate sulfate sulfatase']]"
rnR07806,['N-acetyl-D-galactosamine 6-sulfate 6-sulfohydrolase'],[['(Gal)2 (GlcNAc)2 (S)3']],[['(Gal)2 (GlcNAc)2 (S)2']],"[['N-acetylgalactosamine-6-sulfatase', 'chondroitin sulfatase', 'chondroitinase', 'galactose-6-sulfate sulfatase', 'acetylgalactosamine 6-sulfatase', 'N-acetylgalactosamine-6-sulfate sulfatase', 'N-acetylgalactosamine 6-sulfatase']]"
rnR07822,[],[['(GalNAc)2 (GlcA)1 (LIdoA)1 (S)2']],[['(GalNAc)2 (GlcA)1 (S)2']],"[['L-iduronidase', 'alpha-L-iduronidase']]"
rnR07813,[],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (LIdoA)1 (S)3']],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (S)3']],"[['L-iduronidase', 'alpha-L-iduronidase']]"
rnR07823,['N-acetyl-D-galactosamine-4-sulfate 4-sulfohydrolase'],[['(GalNAc)2 (GlcA)1 (S)2']],[['(GalNAc)2 (GlcA)1 (S)1']],"[['N-acetylgalactosamine-4-sulfatase', 'chondroitinsulfatase', 'chondroitinase', 'arylsulfatase B', 'acetylgalactosamine 4-sulfatase', 'N-acetylgalactosamine 4-sulfate sulfohydrolase']]"
rnR07814,[],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (S)3']],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (S)2']],"[['N-sulfoglucosamine sulfohydrolase', 'sulfoglucosamine sulfamidase', 'heparin sulfamidase', '2-desoxy-D-glucoside-2-sulphamate sulphohydrolase (sulphamate sulphohydrolase)']]"
rnR07807,[],[['(Gal)2 (GlcNAc)2 (S)2']],[['(Gal)1 (GlcNAc)2 (S)2']],"[['beta-galactosidase', 'lactase (ambiguous)', 'beta-lactosidase', 'maxilact', 'hydrolact', 'beta-D-lactosidase', 'S 2107', 'lactozym', 'trilactase', 'beta-D-galactanase', 'oryzatym', 'sumiklat']]"
rnR07824,[],[['(GalNAc)2 (GlcA)1 (S)1']],"[['DWA-2', 'Chondroitin 4-sulfate', '(GalNAc)1 (GlcA)1 (S)1']]","[['hyaluronoglucosaminidase', 'hyaluronidase', 'hyaluronoglucosidase', 'chondroitinase', 'chondroitinase I']]"
rnR07815,['acetyl-CoA:heparan-alpha-D-glucosaminide N-acetyltransferase'],[['(GlcA)2 (GlcN)1 (GlcNAc)1 (S)2']],[['(GlcA)2 (GlcNAc)2 (S)2']],"[['heparan-alpha-glucosaminide N-acetyltransferase', 'acetyl-CoA:alpha-glucosaminide N-acetyltransferase']]"
