id,name,reactants,products,modifiers
rnR03896,['(R)-2-methylmalate hydro-lyase (2-methylmaleate-forming)'],"[['(R)-2-Methylmalate', '(R)-2-Methylmalic acid', '(R)-Citramalate', '(R)-Citramalic acid', '(R)-alpha-Hydroxypyrotartaric acid', 'D-Citramalate', 'D-Citramalic acid', 'D-alpha-Hydroxypyrotartaric acid', '(2R)-2-Hydroxy-2-methylbutanedioate']]","[['2-Methylmaleate', 'Citraconate', 'Citraconic acid', 'Methylmaleic acid']]","[['(R)-2-methylmalate dehydratase', 'citraconate hydratase', 'citraconase', 'citramalate hydro-lyase', '(-)-citramalate hydro-lyase', '(R)-2-methylmalate hydro-lyase']]"
rnR07399,[],"[['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid'], ['Acetyl-CoA', 'Acetyl coenzyme A']]","[['(R)-2-Methylmalate', '(R)-2-Methylmalic acid', '(R)-Citramalate', '(R)-Citramalic acid', '(R)-alpha-Hydroxypyrotartaric acid', 'D-Citramalate', 'D-Citramalic acid', 'D-alpha-Hydroxypyrotartaric acid', '(2R)-2-Hydroxy-2-methylbutanedioate']]","[['(R)-citramalate synthase', 'CimA']]"
rnR03898,"['2-methylmaleate hydratase', 'D-erythro-3-methylmalate hydro-lyase (2-methylmaleate-forming)']","[['2-Methylmaleate', 'Citraconate', 'Citraconic acid', 'Methylmaleic acid']]","[['D-erythro-3-Methylmalate', '(2R,3S)-3-Methylmalate']]","[['(R)-2-methylmalate dehydratase', 'citraconate hydratase', 'citraconase', 'citramalate hydro-lyase', '(-)-citramalate hydro-lyase', '(R)-2-methylmalate hydro-lyase']]"
rnR00994,"['(2R,3S)-3-methylmalate:NAD+ oxidoreductase']","[['D-erythro-3-Methylmalate', '(2R,3S)-3-Methylmalate']]","[['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']]","[['3-isopropylmalate dehydrogenase', 'beta-isopropylmalic enzyme', 'beta-isopropylmalate dehydrogenase', 'threo-Ds-3-isopropylmalate dehydrogenase', '3-carboxy-2-hydroxy-4-methylpentanoate:NAD+ oxidoreductase']]"
rnR00996,['L-threonine ammonia-lyase (2-oxobutanoate-forming)'],"[['L-Threonine', '2-Amino-3-hydroxybutyric acid']]","[['2-Oxobutanoate', '2-Ketobutyric acid', '2-Oxobutyric acid', '2-Oxobutyrate', '2-Oxobutanoic acid', 'alpha-Ketobutyric acid', 'alpha-Ketobutyrate']]","[['threonine ammonia-lyase', 'threonine deaminase', 'L-serine dehydratase', 'serine deaminase', 'L-threonine dehydratase', 'threonine dehydrase', 'L-threonine deaminase', 'threonine dehydratase', 'L-threonine hydro-lyase (deaminating)', 'L-threonine ammonia-lyase']]"
rnR02199,['L-isoleucine:2-oxoglutarate aminotransferase'],"[['(S)-3-Methyl-2-oxopentanoic acid', '(S)-3-Methyl-2-oxopentanoate', '(3S)-3-Methyl-2-oxopentanoic acid', '(3S)-3-Methyl-2-oxopentanoate']]","[['L-Isoleucine', '2-Amino-3-methylvaleric acid']]","[['branched-chain-amino-acid transaminase', 'transaminase B', 'branched-chain amino acid aminotransferase', 'branched-chain amino acid-glutamate transaminase', 'branched-chain aminotransferase', 'L-branched chain amino acid aminotransferase', 'glutamate-branched-chain amino acid transaminase']]"
rnR01090,['L-leucine:2-oxoglutarate aminotransferase'],"[['L-Leucine', '2-Amino-4-methylvaleric acid', '(2S)-alpha-2-Amino-4-methylvaleric acid', '(2S)-alpha-Leucine']]","[['4-Methyl-2-oxopentanoate', '2-Oxoisocaproate', 'alpha-Ketoisocaproate']]","[['branched-chain-amino-acid transaminase', 'transaminase B', 'branched-chain amino acid aminotransferase', 'branched-chain amino acid-glutamate transaminase', 'branched-chain aminotransferase', 'L-branched chain amino acid aminotransferase', 'glutamate-branched-chain amino acid transaminase'], ['leucine transaminase', 'L-leucine aminotransferase', 'leucine 2-oxoglutarate transaminase', 'leucine aminotransferase', 'leucine-alpha-ketoglutarate transaminase']]"
rnR05068,"['(R)-2,3-dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)']","[['(R)-2,3-Dihydroxy-3-methylpentanoate', '(R)-2,3-Dihydroxy-3-methylvalerate', '(2R,3R)-2,3-Dihydroxy-3-methylpentanoate', '(2R,3R)-2,3-Dihydroxy-3-methylpentanoic acid']]","[['(R)-3-Hydroxy-3-methyl-2-oxopentanoate', '(R)-3-Hydroxy-3-methyl-2-oxopentanoic acid']]","[['ketol-acid reductoisomerase (NADP+)', 'dihydroxyisovalerate dehydrogenase (isomerizing)', 'acetohydroxy acid isomeroreductase', 'ketol acid reductoisomerase', 'alpha-keto-beta-hydroxylacyl reductoisomerase', '2-hydroxy-3-keto acid reductoisomerase', 'acetohydroxy acid reductoisomerase', 'acetolactate reductoisomerase', 'dihydroxyisovalerate (isomerizing) dehydrogenase', 'isomeroreductase', 'reductoisomerase', 'ketol-acid reductoisomerase', '(R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)']]"
rnR03968,['2-isopropylmalate hydro-lyase'],"[['alpha-Isopropylmalate', '(2S)-2-Isopropylmalate', '(2S)-2-Hydroxy-2-isopropylsuccinic acid', '2-Isopropylmalic acid', '3-Carboxy-3-hydroxy-4-methylpentanoate', '3-Carboxy-3-hydroxyisocaproate', '(2S)-2-Isopropylmalic acid']]","[['2-Isopropylmaleate', 'beta-Isopropylmaleate']]","[['3-isopropylmalate dehydratase', '(2R,3S)-3-isopropylmalate hydro-lyase', 'beta-isopropylmalate dehydratase', 'isopropylmalate isomerase', 'alpha-isopropylmalate isomerase', '3-isopropylmalate hydro-lyase']]"
rnR04426,"['(2R,3S)-3-isopropylmalate:NAD+ oxidoreductase']","[['(2R,3S)-3-Isopropylmalate', '3-Isopropylmalate', '3-Carboxy-2-hydroxy-4-methylpentanoate', '2-D-threo-Hydroxy-3-carboxy-isocaproate']]","[['(2S)-2-Isopropyl-3-oxosuccinate', '3-Carboxy-4-methyl-2-oxopentanoate', '2-Oxo-4-methyl-3-carboxypentanoate']]","[['3-isopropylmalate dehydrogenase', 'beta-isopropylmalic enzyme', 'beta-isopropylmalate dehydrogenase', 'threo-Ds-3-isopropylmalate dehydrogenase', '3-carboxy-2-hydroxy-4-methylpentanoate:NAD+ oxidoreductase']]"
