id,name,reactants,products,modifiers
rnR07715,"[""6,7,4'-trihydroxyflavanone,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (hydroxylating, aryl migration)""]","[[""6,7,4'-Trihydroxyflavanone""]]","[[""2,6,7,4'-Tetrahydroxyisoflavanone""]]","[['2-hydroxyisoflavanone synthase', 'CYP93C', 'IFS', 'isoflavonoid synthase']]"
rnR07722,"[""S-adenosyl-L-methionine:isoflavone 4'-O-methyltransferase""]","[[""2,7,4'-Trihydroxyisoflavanone"", ""2,4',7-Trihydroxyisoflavanone""]]","[[""2,7-Dihydroxy-4'-methoxyisoflavanone""]]","[[""2,7,4'-trihydroxyisoflavanone 4'-O-methyltransferase"", ""SAM:2,7,4'-trihydroxyisoflavanone 4'-O-methyltransferase"", ""HI4'OMT"", 'HMM1', 'MtIOMT5', ""S-adenosyl-L-methionine:2,7,4'-trihydroxyisoflavanone 4'-O-methyltransferase""]]"
rnR07723,"[""2,7-dihydroxy-4'-methoxyisoflavanone hydro-lyase (formononetin-forming)""]","[[""2,7-Dihydroxy-4'-methoxyisoflavanone""]]",[['Formononetin']],"[['2-hydroxyisoflavanone dehydratase', ""2,7,4'-trihydroxyisoflavanone hydro-lyase"", ""2,7,4'-trihydroxyisoflavanone hydro-lyase (daidzein-forming)""]]"
rnR06561,"[""biochanin A,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (2'-hydroxylating)""]",[['Biochanin A']],"[[""2'-Hydroxybiochanin A"", 'Dehydroferreirin']]","[[""isoflavone 2'-hydroxylase"", ""isoflavone 2'-monooxygenase"", 'CYP81E1', 'CYP Ge-3']]"
rnR07778,"['naringenin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (hydroxylating, aryl migration)']","[['Naringenin', ""4',5,7-Trihydroxyflavanone"", '(2S)-Naringenin', '(-)-(2S)-Naringenin']]","[['2-Hydroxy-2,3-dihydrogenistein', ""2,4',5,7-Tetrahydroxyisoflavanone""]]","[['2-hydroxyisoflavanone synthase', 'CYP93C', 'IFS', 'isoflavonoid synthase']]"
rnR07777,"['liquiritigenin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (hydroxylating, aryl migration)']","[['Liquiritigenin', ""4',7-Dihydroxyflavanone""]]","[[""2,7,4'-Trihydroxyisoflavanone"", ""2,4',7-Trihydroxyisoflavanone""]]","[['2-hydroxyisoflavanone synthase', 'CYP93C', 'IFS', 'isoflavonoid synthase']]"
rnR07776,"[""biochanin A,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (3'-hydroxylating)""]",[['Biochanin A']],"[['Pratensein', ""3'-Hydroxybiochanin A""]]","[[""isoflavone 3'-hydroxylase"", ""isoflavone 3'-monooxygenase"", 'CYP81E9']]"
rnR03006,"[""formononetin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (3'-hydroxylating)""]",[['Formononetin']],"[['Calycosin', ""3'-Hydroxyformononetin""]]","[[""isoflavone 3'-hydroxylase"", ""isoflavone 3'-monooxygenase"", 'CYP81E9']]"
rnR07317,"[""2,7,4'-trihydroxyisoflavanone hydro-lyase (daidzein-forming)""]","[[""2,7,4'-Trihydroxyisoflavanone"", ""2,4',7-Trihydroxyisoflavanone""]]",[['Daidzein']],"[['2-hydroxyisoflavanone dehydratase', ""2,7,4'-trihydroxyisoflavanone hydro-lyase"", ""2,7,4'-trihydroxyisoflavanone hydro-lyase (daidzein-forming)""]]"
rnR07724,['S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase'],[['Daidzein']],"[['Isoformononetin', ""4'-Hydroxy-7-methoxyisoflavone""]]",[['isoflavone 7-O-methyltransferase']]
