id,name,reactants,products,modifiers
rnR07946,[],"[['(R)-Nicotine', 'D-Nicotine', ""2'-beta-H-Nicotine""]]",[['(R)-6-Hydroxynicotine']],"[['nicotine 6-hydroxylase', 'nicotine oxidase', 'D-nicotine oxidase', 'nicotine:(acceptor) 6-oxidoreductase (hydroxylating)', 'L-nicotine oxidase', 'nicotine dehydrogenase (incorrect)']]"
rnR01355,"['2,3-dimethylmalate pyruvate-lyase']","[['(2R,3S)-2,3-Dimethylmalate']]","[['Propanoate', 'Propionate', 'Propanoic acid', 'Propionic acid'], ['Pyruvate', 'Pyruvic acid', '2-Oxopropanoate', '2-Oxopropanoic acid', 'Pyroracemic acid']]","[['2,3-dimethylmalate lyase', '2,3-dimethylmalate pyruvate-lyase', '(2R,3S)-2,3-dimethylmalate pyruvate-lyase']]"
rnR03069,"['(2R,3S)-2,3-dimethylmalate hydro-lyase (dimethylmaleate-forming)']","[['2,3-Dimethylmaleate', 'Dimethylmaleic acid']]","[['(2R,3S)-2,3-Dimethylmalate']]","[['dimethylmaleate hydratase', '(2R,3S)-2,3-dimethylmalate hydro-lyase']]"
rnR03070,['methylitaconate Delta2-Delta3-isomerase'],"[['Methylitaconate', '2-Methylene-3-methylsuccinate']]","[['2,3-Dimethylmaleate', 'Dimethylmaleic acid']]","[['methylitaconate Delta-isomerase', 'methylitaconate isomerase']]"
rnR03908,['2-methyleneglutarate carboxy-methylenemethylmutase'],"[['2-Methyleneglutarate', 'alpha-Methylene glutarate', '2-Methylideneglutaric acid']]","[['Methylitaconate', '2-Methylene-3-methylsuccinate']]","[['2-methyleneglutarate mutase', 'alpha-methyleneglutarate mutase']]"
rnR07985,['(S)-2-hydroxymethylglutarate:NAD+ oxidoreductase'],[['2-Formylglutarate']],[['(S)-2-(Hydroxymethyl)glutarate']],"[['2-hydroxymethylglutarate dehydrogenase', 'HgD']]"
rnR07984,"['6-oxo-1,4,5,6-tetrahydronicotinate amidohydrolase']","[['6-Oxo-1,4,5,6-tetrahydronicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinic acid']]",[['2-Formylglutarate']],[['enamidase']]
rnR03164,"['1,4,5,6-tetrahydro-6-oxonicotinate:ferredoxin oxidoreductase']","[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]","[['6-Oxo-1,4,5,6-tetrahydronicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinate', '1,4,5,6-Tetrahydro-6-oxonicotinic acid']]","[['6-hydroxynicotinate reductase', '6-oxotetrahydronicotinate dehydrogenase', '6-hydroxynicotinic reductase', 'HNA reductase', '1,4,5,6-tetrahydro-6-oxonicotinate:ferredoxin oxidoreductase']]"
rnR07221,['6-hydroxynicotinate:O2 oxidoreductase'],"[['6-Hydroxynicotinate', '6-Hydroxynicotinic acid']]","[['2,6-Dihydroxynicotinate']]","[['6-hydroxynicotinate dehydrogenase', '6-hydroxynicotinic acid hydroxylase', '6-hydroxynicotinic acid dehydrogenase', '6-hydroxynicotinate hydroxylase', '6-hydroxynicotinate:O2 oxidoreductase']]"
rnR04130,"['2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)']","[['2,6-Dihydroxypyridine']]","[['2,3,6-Trihydroxypyridine']]","[['2,6-dihydroxypyridine 3-monooxygenase', '2,6-dihydroxypyridine oxidase']]"
rnR07515,"['2,6-dihydroxypseudooxynicotine hydrolase']","[['2,6-Dihydroxypseudooxynicotine', '1-(2,6-Dihydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]","[['4-Methylaminobutyrate', 'gamma-N-Methylaminobutyrate'], ['2,6-Dihydroxypyridine']]","[['2,6-dihydroxypseudooxynicotine hydrolase']]"
rnR07514,['6-hydroxypseudooxynicotinemonooxygenase'],"[['6-Hydroxypseudooxynicotine', '1-(6-Hydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]","[['2,6-Dihydroxypseudooxynicotine', '1-(2,6-Dihydroxypyridin-3-yl)-4-(methylamino)butan-1-one']]",[['6-hydroxypseudooxynicotine dehydrogenase']]
rnR11048,[],[['(S)-6-Hydroxynicotine']],"[['5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol', '6-Hydroxy-N-methylmyosmine']]","[['(S)-6-hydroxynicotine oxidase', 'L-6-hydroxynicotine oxidase', '6-hydroxy-L-nicotine oxidase', '6-hydroxy-L-nicotine:oxygen oxidoreductase', 'nctB (gene name)']]"
rnR11050,[],[['(R)-6-Hydroxynicotine']],"[['5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol', '6-Hydroxy-N-methylmyosmine']]","[['(R)-6-hydroxynicotine oxidase', 'D-6-hydroxynicotine oxidase', '6-hydroxy-D-nicotine oxidase']]"
rnR03004,['deamino-NAD+ nucleotidohydrolase'],"[['Deamino-NAD+', 'Deamido-NAD+', 'Deamido-NAD', 'Nicotinic acid adenine dinucleotide']]","[['Nicotinate D-ribonucleotide', 'beta-Nicotinate D-ribonucleotide', 'Nicotinate ribonucleotide', 'Nicotinic acid ribonucleotide']]","[['nucleotide diphosphatase', 'ENPP1 (gene name)', 'nucleotide pyrophosphatase', 'nucleotide-sugar pyrophosphatase', 'nucleoside-triphosphate diphosphatase'], ['NAD+ diphosphatase', 'NPY1 (gene name)', 'nudC (gene name)', 'NUDT7 (gene name)', 'nicotinamide adenine dinucleotide pyrophosphatase', 'NADP pyrophosphatase', 'NADH pyrophosphatase', 'NAD+ phosphohydrolase']]"
rnR00481,['L-aspartate:oxygen oxidoreductase'],"[['L-Aspartate', 'L-Aspartic acid', '2-Aminosuccinic acid', 'L-Asp']]","[['Iminoaspartate', 'Iminoaspartic acid', 'Iminosuccinate', '2-Iminosuccinate', '2-Iminobutanedioic acid']]","[['L-aspartate oxidase', 'NadB', 'Laspo', 'AO']]"
