id,name,reactants,products,modifiers
rnR05930,[],[['(Gal)2 (GlcA)1 (Xyl)1 (Ser)1']],[['(Gal)2 (GlcA)1 (GlcNAc)1 (Xyl)1 (Ser)1']],"[['glucuronosyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase', 'alpha-N-acetylglucosaminyltransferase I', 'alpha1,4-N-acetylglucosaminyltransferase', 'glucuronosylgalactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase', 'UDP-N-acetyl-D-glucosamine:beta-D-glucuronosyl-(1->3)-beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl-proteoglycan 4IV-alpha-N-acetyl-D-glucosaminyltransferase', 'glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase']]"
rnR05936,[],[['(Gal)2 (GlcA)2 (GlcNAc)1 (Xyl)1 (Ser)1']],[['(Gal)2 (GlcA)2 (GlcNAc)2 (Xyl)1 (Ser)1']],"[['glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase', 'alpha-N-acetylglucosaminyltransferase II glucuronyl-N-acetylglucosaminylproteoglycan alpha-1,4-N-acetylglucosaminyltransferase']]"
rnR05935,[],[['(Gal)2 (GlcA)1 (GlcNAc)1 (Xyl)1 (Ser)1']],[['(Gal)2 (GlcA)2 (GlcNAc)1 (Xyl)1 (Ser)1']],"[['N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase', 'N-acetylglucosaminylproteoglycan beta-1,4-glucuronyltransferase', 'heparan glucuronyltransferase II']]"
rnR05925,[],"[['[Protein]-L-serine', 'Protein serine', 'Protein L-serine']]",[['(Xyl)1 (Ser)1']],"[['protein xylosyltransferase', 'UDP-D-xylose:core protein beta-D-xylosyltransferase', 'UDP-D-xylose:core protein xylosyltransferase', 'UDP-D-xylose:proteoglycan core protein beta-D-xylosyltransferase', 'UDP-xylose-core protein beta-D-xylosyltransferase', 'uridine diphosphoxylose-core protein beta-xylosyltransferase', 'uridine diphosphoxylose-protein xylosyltransferase', 'UDP-D-xylose:protein beta-D-xylosyltransferase']]"
rnR05926,[],[['(Xyl)1 (Ser)1']],[['(Gal)1 (Xyl)1 (Ser)1']],"[['xylosylprotein 4-beta-galactosyltransferase', 'UDP-D-galactose:D-xylose galactosyltransferase', 'UDP-D-galactose:xylose galactosyltransferase', 'galactosyltransferase I', 'uridine diphosphogalactose-xylose galactosyltransferase', 'UDP-galactose:O-beta-D-xylosylprotein 4-beta-D-galactosyltransferase', 'UDP-alpha-D-galactose:O-beta-D-xylosylprotein 4-beta-D-galactosyltransferase', 'UDP-alpha-D-galactose:O-beta-D-xylosyl-[protein] 4-beta-D-galactosyltransferase']]"
rnR05927,[],[['(Gal)1 (Xyl)1 (Ser)1']],[['(Gal)2 (Xyl)1 (Ser)1']],"[['galactosylxylosylprotein 3-beta-galactosyltransferase', 'galactosyltransferase II', 'uridine diphosphogalactose-galactosylxylose galactosyltransferase', 'UDP-galactose:4-beta-D-galactosyl-O-beta-D-xylosylprotein 3-beta-D-galactosyltransferase', 'UDP-alpha-D-galactose:4-beta-D-galactosyl-O-beta-D-xylosylprotein 3-beta-D-galactosyltransferase']]"
rnR05928,[],[['(Gal)2 (Xyl)1 (Ser)1']],[['(Gal)2 (GlcA)1 (Xyl)1 (Ser)1']],"[['galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase', 'glucuronosyltransferase I', 'uridine diphosphate glucuronic acid:acceptor glucuronosyltransferase', 'UDP-glucuronate:3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosyl-protein D-glucuronosyltransferase', 'UDP-glucuronate:3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein D-glucuronosyltransferase']]"
