id,name,reactants,products,modifiers
rnR07665,[],"[['3-Cresol', 'm-Cresol', '3-Hydroxytoluene', '3-Methylphenol']]","[['3-Hydroxybenzyl alcohol', '3-Hydroxybenzenemethanol']]",[]
rnR04136,['3-hydroxybenzyl-alcohol:NADP+ oxidoreductase'],"[['3-Hydroxybenzyl alcohol', '3-Hydroxybenzenemethanol']]",[['3-Hydroxybenzaldehyde']],[]
rnR07666,['3-hydroxybenzaldehyde:NADP+ oxidoreductase'],[['3-Hydroxybenzaldehyde']],"[['3-Hydroxybenzoate', '3-Hydroxybenzoic acid', 'm-Hydroxybenzoic acid']]",[]
rnR07667,['3-hydroxybenzaldehyde:NAD+ oxidoreductase'],[['3-Hydroxybenzaldehyde']],"[['3-Hydroxybenzoate', '3-Hydroxybenzoic acid', 'm-Hydroxybenzoic acid']]",[]
rnR07663,[],"[['Toluene-4-sulfonate', 'Tosylate']]","[['4-Cresol', 'p-Cresol', '4-Hydroxytoluene', '4-Methylphenol']]",[]
rnR05294,"['toluene-4-sulfonate,NADH:oxygen oxidoreductase (3,4-hydroxylating, sulfite-forming)']","[['Toluene-4-sulfonate', 'Tosylate']]","[['4-Methylcatechol', '3,4-Dihydroxytoluene', '1,2-Dihydroxy-4-methylbenzene', '4-Methyl-1,2-benzenediol']]",[]
rnR05300,['4-methylmuconolactone lyase (decyclizing)'],"[['3-Methyl-cis,cis-hexadienedioate', '3-Methyl-cis,cis-muconate']]","[['4-Methylmuconolactone', '4-Carboxymethyl-4-methylbut-2-en-1,4-olide']]",[]
rnR01293,['4-hydroxybenzaldehyde:NAD+ oxidoreductase'],"[['4-Hydroxybenzaldehyde', 'p-Hydroxybenzaldehyde']]","[['4-Hydroxybenzoate', 'Hydroxybenzoic acid', '4-Hydroxybenzoic acid', 'Hydroxybenzenecarboxylic acid']]",[]
rnR05299,"['4-methylcatechol:oxygen 1,2-oxidoreductase(decyclizing)']","[['4-Methylcatechol', '3,4-Dihydroxytoluene', '1,2-Dihydroxy-4-methylbenzene', '4-Methyl-1,2-benzenediol']]","[['3-Methyl-cis,cis-hexadienedioate', '3-Methyl-cis,cis-muconate']]",[]
rnR02675,['4-methylphenol:oxidized azurin oxidoreductase (methyl-hydroxylating)'],"[['4-Cresol', 'p-Cresol', '4-Hydroxytoluene', '4-Methylphenol']]","[['4-Hydroxybenzaldehyde', 'p-Hydroxybenzaldehyde']]",[]
rnR03559,"['toluene,NADH:oxygen oxidoreductase (1,2-hydroxylating)']","[['Toluene', 'Methylbenzene', 'Toluol']]","[['Toluene-cis-dihydrodiol', '(1S,2R)-3-Methylcyclohexa-3,5-diene-1,2-diol']]",[]
rnR04088,"['toluene-cis-1,2-dihydrodiol:NAD+ oxidoreductase']","[['Toluene-cis-dihydrodiol', '(1S,2R)-3-Methylcyclohexa-3,5-diene-1,2-diol']]","[['2,3-Dihydroxytoluene', '3-Methylcatechol']]",[]
rnR01419,['benzaldehyde:NAD+ oxidoreductase'],"[['Benzaldehyde', 'Benzoic aldehyde']]","[['Benzoate', 'Benzoic acid', 'Benzenecarboxylic acid', 'Phenylformic acid', 'Dracylic acid']]",[]
rnR01420,['benzaldehyde:NADP+ oxidoreductase'],"[['Benzaldehyde', 'Benzoic aldehyde']]","[['Benzoate', 'Benzoic acid', 'Benzenecarboxylic acid', 'Phenylformic acid', 'Dracylic acid']]",[]
rnR01763,['benzyl alcohol:NAD+ oxidoreductase'],"[['Benzyl alcohol', 'alpha-Hydroxytoluene', 'Benzenemethanol', 'Phenylmethanol', 'Phenylcarbinol', 'Hydroxymethylbenzene']]","[['Benzaldehyde', 'Benzoic aldehyde']]",[]
rnR05281,[],"[['Toluene-4-sulfonate', 'Tosylate']]","[['4-Sulfobenzyl alcohol', '4-(Hydroxymethyl)benzenesulfonate']]",[]
rnR05271,['4-(hydroxymethyl)benzenesulfonate:NAD+ oxidoreductase'],"[['4-Sulfobenzyl alcohol', '4-(Hydroxymethyl)benzenesulfonate']]","[['4-Sulfobenzaldehyde', '4-Formylbenzenesulfonate']]",[]
rnR05272,['4-formylbenzenesulfonate:NAD+ oxidoreductase'],"[['4-Sulfobenzaldehyde', '4-Formylbenzenesulfonate']]","[['4-Sulfobenzoate', '4-Sulfobenzoic acid']]",[]
rnR01636,"['4-sulfobenzoate,NADH:oxygen oxidoreductase (3,4-hydroxylating, sulfite-forming)']","[['4-Sulfobenzoate', '4-Sulfobenzoic acid']]","[['3,4-Dihydroxybenzoate', '3,4-Dihydroxybenzoic acid', 'Protocatechuate', 'Protocatechuic acid']]",[]
rnR05598,['benzylsuccinate fumarate-lyase'],"[['Toluene', 'Methylbenzene', 'Toluol']]","[['Benzylsuccinate', '(R)-2-Benzylsuccinate']]",[]
rnR05588,[],"[['Succinyl-CoA', 'Succinyl coenzyme A'], ['Benzylsuccinate', '(R)-2-Benzylsuccinate']]","[['Benzylsuccinyl-CoA', '(R)-2-Benzylsuccinyl-CoA']]",[]
rnR05584,['(R)-benzylsuccinyl-CoA:electron transfer flavoprotein oxidoreductase'],"[['Benzylsuccinyl-CoA', '(R)-2-Benzylsuccinyl-CoA']]","[['E-Phenylitaconyl-CoA', '(E)-2-Benzylidenesuccinyl-CoA', '(E)-Benzylidenesuccinyl-CoA']]",[]
rnR05599,"['(R,S)-2-(alpha-hydroxybenzyl)succinyl-CoA hydro-lyase']","[['E-Phenylitaconyl-CoA', '(E)-2-Benzylidenesuccinyl-CoA', '(E)-Benzylidenesuccinyl-CoA']]","[['(2S)-[(R)-Hydroxy(phenyl)methyl]succinyl-CoA', '(Hydroxymethylphenyl)succinyl-CoA', '(R,S)-2-(alpha-Hydroxybenzyl)succinyl-CoA']]",[]
rnR05575,['(2S)-[(R)-hydroxy(phenyl)methyl]succinyl-CoA:NAD+ oxidoreductase'],"[['(2S)-[(R)-Hydroxy(phenyl)methyl]succinyl-CoA', '(Hydroxymethylphenyl)succinyl-CoA', '(R,S)-2-(alpha-Hydroxybenzyl)succinyl-CoA']]","[['(S)-2-Benzoylsuccinyl-CoA', 'Benzoylsuccinyl-CoA', '2-Benzoylsuccinyl-CoA']]",[]
rnR05587,[],"[['(S)-2-Benzoylsuccinyl-CoA', 'Benzoylsuccinyl-CoA', '2-Benzoylsuccinyl-CoA']]","[['Succinyl-CoA', 'Succinyl coenzyme A'], ['Benzoyl-CoA', 'S-Benzoyl-coenzyme A']]",[]
rnR09201,[],"[['2,4-Dichlorotoluene']]","[['4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene']]",[]
rnR09213,[],"[['4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene']]","[['4,6-Dichloro-3-methylcatechol']]",[]
rnR09214,[],"[['4,6-Dichloro-3-methylcatechol']]","[['3,5-Dichloro-2-methylmuconate']]",[]
rnR09215,['chloromuconate chloromuconate'],"[['3,5-Dichloro-2-methylmuconate']]","[['3,5-Dichloro-2-methylmuconolactone']]",[]
rnR09217,['chloromuconate cycloisomerase'],"[['3,5-Dichloro-2-methylmuconolactone']]",[['3-Chloro-2-methyldienelactone']],[]
rnR09220,['dienelactone hydrolase'],[['3-Chloro-2-methyldienelactone']],[['3-Chloro-2-methylmaleylacetate']],[]
rnR09221,['chloromuconate cycloisomerase'],"[['3,5-Dichloro-2-methylmuconate']]",[['2-Chloro-5-methyl-cis-dienelactone']],[]
rnR09222,['dienelactone hydrolase'],[['2-Chloro-5-methyl-cis-dienelactone']],[['2-Chloro-5-methylmaleylacetate']],[]
rnR09223,['maleylacetate reductase'],[['2-Chloro-5-methylmaleylacetate']],[['5-Methylmaleylacetate']],[]
rnR09224,['maleylacetate reductase'],[['5-Methylmaleylacetate']],[['2-Methyl-3-oxoadipate']],[]
rnR04510,"['4-carboxymethyl-4-methylbut-2-en-1,4-olide methylmutase']","[['4-Methylmuconolactone', '4-Carboxymethyl-4-methylbut-2-en-1,4-olide']]","[['3-Methylmuconolactone', '4-Carboxymethyl-3-methylbut-2-en-1,4-olide']]",[]
rnR09226,[],[['4-Methyl-3-oxoadipate-enol-lactone']],[['4-Methyl-3-oxoadipate']],[]
rnR09225,"['3-methyl-5-oxo-2,5-dihydrofuran-2-acetate delta3-delat2-isomerase']","[['3-Methylmuconolactone', '4-Carboxymethyl-3-methylbut-2-en-1,4-olide']]",[['4-Methyl-3-oxoadipate-enol-lactone']],[]
rnR09229,['muconate cycloisomerase'],"[['3-Methyl-cis,cis-hexadienedioate', '3-Methyl-cis,cis-muconate']]","[['3-Methylmuconolactone', '4-Carboxymethyl-3-methylbut-2-en-1,4-olide']]",[]
rnR03560,"['toluene,NADH:oxygen oxidoreductase (2,3-dihydroxylating)']","[['Toluene', 'Methylbenzene', 'Toluol']]","[['o-Cresol', '2-Hydroxytoluene', 'o-Methylphenol']]",[]
rnR03608,"['o-cresol,NADH:oxygen oxidoreductase (2,3-dihydroxylating)']","[['o-Cresol', '2-Hydroxytoluene', 'o-Methylphenol']]","[['2,3-Dihydroxytoluene', '3-Methylcatechol']]",[]
rnR03566,"['3-cresol,NADPH:oxogen oxidoreductase (2-hydroxylating)']","[['3-Cresol', 'm-Cresol', '3-Hydroxytoluene', '3-Methylphenol']]","[['2,3-Dihydroxytoluene', '3-Methylcatechol']]",[]
rnR03562,"['toluene,NADPH:oxogen oxidoreductase (3-hydroxylating)']","[['Toluene', 'Methylbenzene', 'Toluol']]","[['3-Cresol', 'm-Cresol', '3-Hydroxytoluene', '3-Methylphenol']]",[]
rnR02550,"['toluene,ferredoxin:oxygen oxidoreductase (methyl-hydroxylating)', 'toluene/o-xylene monooxygenase']","[['Toluene', 'Methylbenzene', 'Toluol']]","[['Benzyl alcohol', 'alpha-Hydroxytoluene', 'Benzenemethanol', 'Phenylmethanol', 'Phenylcarbinol', 'Hydroxymethylbenzene']]",[]
rnR05666,"['toluene,NADH:oxygen oxidoreductase (4-hydroxylating)']","[['Toluene', 'Methylbenzene', 'Toluol']]","[['4-Cresol', 'p-Cresol', '4-Hydroxytoluene', '4-Methylphenol']]",[]
rnR11194,"['2,4-dimethylphenol:oxidized azurin oxidoreductase (methyl-hydroxylating)']","[['2,4-Dimethylphenol', '2,4-Xylenol', '1-Hydroxy-2,4-dimethylbenzene']]",[['4-Hydroxy-3-methylbenzaldehyde']],[]
rnR11196,[],"[['4-Hydroxy-3-methylbenzoate', '4-Hydroxy-m-toluate']]","[['4-Hydroxyisophthalate', '4-Hydroxy-1,3-benzenedicarboxylate']]",[]
rnR01294,['4-hydroxybenzaldehyde:NADP+ oxidoreductase'],"[['4-Hydroxybenzaldehyde', 'p-Hydroxybenzaldehyde']]","[['4-Hydroxybenzoate', 'Hydroxybenzoic acid', '4-Hydroxybenzoic acid', 'Hydroxybenzenecarboxylic acid']]",[]
rnR11195,['4-hydroxy-3-methylbenzaldehyde:NADP+ oxidoreductase'],[['4-Hydroxy-3-methylbenzaldehyde']],"[['4-Hydroxy-3-methylbenzoate', '4-Hydroxy-m-toluate']]",[]
