id,name,reactants,products,modifiers
rnR01463,"['cholesterol,NADPH-hemoprotein reductase:oxygen oxidoreductase (7alpha-hydroxylating)']","[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['7alpha-Hydroxycholesterol', 'Cholest-5-ene-3beta,7alpha-diol']]",[]
rnR07207,"['cholesterol,NADPH-hemoprotein reductase:oxygen oxidoreductase (24-hydroxylating)']","[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['Cerebrosterol', '24-Hydroxycholesterol', 'Cholest-5-ene-3,24-diol', '(24S)-24-Hydroxycholesterol', '(24S)-Cholest-5-ene-3beta,24-diol']]",[]
rnR07218,"['cholesterol,hydrogen-donor:oxygen oxidoreductase (25-hydroxylating)']","[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['25-Hydroxycholesterol', 'Cholest-5-ene-3beta,25-diol']]",[]
rnR07372,"['cholest-5-ene-3beta,26-diol,[NADPH---hemoprotein reductase]:oxygen oxidoreductase (7alpha-hydroxylating)']","[['Cholest-5-ene-3beta,26-diol', 'Cholest-5-ene-3beta,27-diol', '26-Hydroxycholesterol', '27-Hydroxycholesterol']]","[['7alpha,27-Dihydroxycholesterol', 'Cholest-5-ene-3beta,7alpha,26-triol', 'Cholest-5-ene-3beta,7alpha,27-triol']]",[]
rnR07209,"['cholest-5-ene-3beta,25-diol,[NADPH---hemoprotein reductase]:oxygen oxidoreductase (7alpha-hydroxylating)']","[['25-Hydroxycholesterol', 'Cholest-5-ene-3beta,25-diol']]","[['Cholest-5-ene-3beta,7alpha,25-triol', '7alpha,25-Dihydroxycholesterol', '5-Cholesten-3beta,7alpha,25-triol', '3beta,7alpha,25-Trihydroxycholest-5-ene']]",[]
rnR08726,[],"[['Cholest-5-ene-3beta,26-diol', 'Cholest-5-ene-3beta,27-diol', '26-Hydroxycholesterol', '27-Hydroxycholesterol']]","[['3beta-Hydroxy-5-cholestenoate', '3beta-Hydroxycholest-5-en-27-oic acid']]",[]
rnR08725,[],"[['7alpha,26-Dihydroxy-4-cholesten-3-one']]",[['7alpha-Hydroxy-3-oxo-4-cholestenoate']],[]
rnR04823,"['7alpha,12alpha-dihydroxy-5beta-cholestan-3-one:NADP+ delta4-oxidoreductase']","[['4-Cholesten-7alpha,12alpha-diol-3-one', '7alpha,12alpha-Dihydroxy-4-cholesten-3-one']]","[['7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one', '5beta-Cholesten-7alpha,12alpha-diol-3-one']]",[]
rnR04817,['7alpha-hydroxy-5beta-cholestan-3-one:NADP+ delta4-oxidoreductase'],[['7alpha-Hydroxycholest-4-en-3-one']],"[['7alpha-Hydroxy-5beta-cholestan-3-one', '5beta-Cholestan-7alpha-ol-3-one']]",[]
rnR04807,[],"[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,12alpha-triol', '3alpha,7alpha,12alpha-Trihydroxycoprostane']]","[['3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetrol']]",[]
rnR08734,"['3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA 25-epimerase']","[['(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA']]","[['(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA']]",[]
rnR08735,"['(25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA:acceptor 24,25-oxidoreductase']","[['(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA']]","[['(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA']]",[]
rnR04813,"['(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA hydro-lyase [(24E)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA-forming]']","[['(24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA']]","[['(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA', '(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestan-26-oyl-CoA']]",[]
rnR03719,"['3alpha,7alpha,12alpha-trihydroxy-5beta-cholanoyl-CoA:propanoyl-CoA C-acyltransferase', 'choloyl-CoA:propanoyl-CoA C-acyltransferase']","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-24-oxo-5beta-cholestanoyl-CoA']]","[['Choloyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-one-CoA']]",[]
rnR04811,"['propanoyl-CoA:acetyl-CoA C-acyltransferase', '3alpha,7alpha-dihydroxy-5beta-cholanoyl-CoA:propanoyl-CoA', 'C-acyltransferase']","[['3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA']]","[['Chenodeoxycholoyl-CoA', '3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA']]",[]
rnR08743,['chenodeoxycholate:CoA ligase (AMP-forming)'],"[['Chenodeoxycholate', 'Chenodeoxycholic acid', '3alpha,7alpha-Dihydroxy-5beta-cholanic acid', 'Chenodiol']]","[['Chenodeoxycholoyl-CoA', '3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA']]",[]
rnR08744,"['3alpha,7alpha-dihydroxy-5beta-cholanoyl-CoA:glycine N-choloyltransferase', 'chenodeoxycholoyl-CoA:glycine N-chenodeoxycholoyltransferase']","[['Glycine', 'Aminoacetic acid', 'Gly'], ['Chenodeoxycholoyl-CoA', '3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA']]","[['Glycochenodeoxycholate', 'Glycochenodeoxycholic acid', 'Chenodeoxyglycocholate']]",[]
rnR03975,['glycochenodeoxycholate amidohydrolase'],"[['Glycochenodeoxycholate', 'Glycochenodeoxycholic acid', 'Chenodeoxyglycocholate']]","[['Glycine', 'Aminoacetic acid', 'Gly'], ['Chenodeoxycholate', 'Chenodeoxycholic acid', '3alpha,7alpha-Dihydroxy-5beta-cholanic acid', 'Chenodiol']]",[]
rnR03977,['chenodeoxycholoyltaurine amidohydrolase'],"[['Taurochenodeoxycholate', 'Taurochenodeoxycholic acid', 'Chenodeoxycholoyltaurine']]","[['Chenodeoxycholate', 'Chenodeoxycholic acid', '3alpha,7alpha-Dihydroxy-5beta-cholanic acid', 'Chenodiol'], ['Taurine', '2-Aminoethanesulfonic acid', 'Aminoethylsulfonic acid']]",[]
rnR08745,"['3alpha,7alpha-dihydroxy-5beta-cholanoyl-CoA:taurine N-choloyltransferase', 'chenodeoxycholoyl-CoA:taurine N-chenodeoxycholoyltransferase']","[['Taurine', '2-Aminoethanesulfonic acid', 'Aminoethylsulfonic acid'], ['Chenodeoxycholoyl-CoA', '3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA']]","[['Taurochenodeoxycholate', 'Taurochenodeoxycholic acid', 'Chenodeoxycholoyltaurine']]",[]
rnR08759,[],"[['3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetrol']]","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al']]",[]
rnR08761,[],"[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al']]","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate']]",[]
rnR04826,"['7alpha-hydroxycholest-4-en-3-one,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (12alpha-hydroxylating)']",[['7alpha-Hydroxycholest-4-en-3-one']],"[['4-Cholesten-7alpha,12alpha-diol-3-one', '7alpha,12alpha-Dihydroxy-4-cholesten-3-one']]",[]
rnR08505,['cholesterol 26-hydroxylase'],"[['Cholesterol', 'Cholest-5-en-3beta-ol']]","[['Cholest-5-ene-3beta,26-diol', 'Cholest-5-ene-3beta,27-diol', '26-Hydroxycholesterol', '27-Hydroxycholesterol']]",[]
rnR08728,"['3beta,7alpha-dihydroxy-5-cholestenoate:NAD+ 3-oxidoreductase']","[['3beta,7alpha-Dihydroxy-5-cholestenoate', '3beta,7alpha-Dihydroxy-5-cholesten-26-oic acid']]",[['7alpha-Hydroxy-3-oxo-4-cholestenoate']],[]
rnR08724,"['7alpha,27-dihydroxycholesterol:NAD+ 3-oxidoreductase']","[['7alpha,27-Dihydroxycholesterol', 'Cholest-5-ene-3beta,7alpha,26-triol', 'Cholest-5-ene-3beta,7alpha,27-triol']]","[['7alpha,26-Dihydroxy-4-cholesten-3-one']]",[]
rnR04263,['7alpha-hydroxycholesterol:NAD+ 3-oxidoreductase'],"[['7alpha-Hydroxycholesterol', 'Cholest-5-ene-3beta,7alpha-diol']]",[['7alpha-Hydroxycholest-4-en-3-one']],[]
rnR08723,"['cholest-5-ene-3beta,7alpha,25-triol:NAD+ 3-oxidoreductase']","[['Cholest-5-ene-3beta,7alpha,25-triol', '7alpha,25-Dihydroxycholesterol', '5-Cholesten-3beta,7alpha,25-triol', '3beta,7alpha,25-Trihydroxycholest-5-ene']]","[['7alpha,25-Dihydroxy-4-cholesten-3-one']]",[]
rnR02794,['cholate:CoA ligase (AMP-forming)'],"[['Cholic acid', 'Cholate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid']]","[['Choloyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-one-CoA']]",[]
rnR03718,['choloyl-CoA:glycine N-choloyltransferase'],"[['Glycine', 'Aminoacetic acid', 'Gly'], ['Choloyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-one-CoA']]","[['Glycocholate', 'Glycocholic acid', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine']]",[]
rnR05835,['glycocholate amidohydrolase'],"[['Glycocholate', 'Glycocholic acid', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine']]","[['Glycine', 'Aminoacetic acid', 'Gly'], ['Cholic acid', 'Cholate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid']]",[]
rnR02797,['taurocholate amidohydrolase'],"[['Taurocholate', 'Taurocholic acid', 'Cholyltaurine']]","[['Taurine', '2-Aminoethanesulfonic acid', 'Aminoethylsulfonic acid'], ['Cholic acid', 'Cholate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid']]",[]
rnR03720,['choloyl-CoA:glycine N-choloyltransferase'],"[['Taurine', '2-Aminoethanesulfonic acid', 'Aminoethylsulfonic acid'], ['Choloyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-one-CoA']]","[['Taurocholate', 'Taurocholic acid', 'Cholyltaurine']]",[]
rnR07208,"['(24S)-cholest-5-ene-3beta,24-diol,NADPH-hemoprotein reductase:oxygen oxidoreductase (7alpha-hydroxylating)']","[['Cerebrosterol', '24-Hydroxycholesterol', 'Cholest-5-ene-3,24-diol', '(24S)-24-Hydroxycholesterol', '(24S)-Cholest-5-ene-3beta,24-diol']]","[['(24S)-Cholest-5-ene-3beta,7alpha,24-triol', '5-Cholesten-3beta,7alpha,24(S)-triol']]",[]
rnR08738,"['3alpha,7alpha-dihydroxy-5beta-cholestanate:CoA ligase (AMP-forming)']","[['3alpha,7alpha-Dihydroxy-5beta-cholestanate', '3alpha,7alpha-Dihydroxy-5beta-cholestanoate']]","[['(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA']]",[]
rnR04806,[],"[['3alpha,7alpha-Dihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha-diol']]","[['3alpha,7alpha,26-Trihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,26-triol']]",[]
rnR08758,[],"[['3alpha,7alpha,26-Trihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,26-triol']]","[['3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al']]",[]
rnR08760,[],"[['3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al']]","[['3alpha,7alpha-Dihydroxy-5beta-cholestanate', '3alpha,7alpha-Dihydroxy-5beta-cholestanoate']]",[]
rnR08739,"['3alpha,7alpha-dihydroxy-5beta-cholestanoyl-CoA 25-epimerase']","[['(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA']]","[['(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA']]",[]
rnR08740,"['(25S)-3alpha,7alpha-dihydroxy-5beta-cholestanoyl-CoA:acceptor 24,25-oxidoreductase']","[['(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA']]","[['(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA', '(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-en-26-oyl-CoA']]",[]
rnR04809,"['(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA hydro-lyase [(24E)-3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA-forming]']","[['(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA', '(24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-en-26-oyl-CoA']]","[['(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA', '(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestan-26-oyl-CoA']]",[]
rnR08733,"['3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoate:CoA ligase (AMP-forming)']","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate']]","[['(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA']]",[]
rnR04808,[],"[['3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol', '5beta-Cholestane-3alpha,7alpha,12alpha,26-tetrol']]",[['5beta-Cyprinolsulfate']],[]
rnR04810,"['(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase']","[['(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA', '(24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestan-26-oyl-CoA']]","[['3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA']]",[]
rnR04812,"['(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA:NAD+ oxidoreductase']","[['(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA', '(24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestan-26-oyl-CoA']]","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-24-oxo-5beta-cholestanoyl-CoA']]",[]
rnR08727,"['3beta-hydroxy-5-cholestenoate,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)']","[['3beta-Hydroxy-5-cholestenoate', '3beta-Hydroxycholest-5-en-27-oic acid']]","[['3beta,7alpha-Dihydroxy-5-cholestenoate', '3beta,7alpha-Dihydroxy-5-cholesten-26-oic acid']]",[]
rnR08721,"['(24S)-cholest-5-ene-3beta,7alpha,24-triol:NAD+ 3-oxidoreductase']","[['(24S)-Cholest-5-ene-3beta,7alpha,24-triol', '5-Cholesten-3beta,7alpha,24(S)-triol']]","[['7alpha,24-Dihydroxy-4-cholesten-3-one']]",[]
rnR07296,['choloyl-CoA hydrolase'],"[['Choloyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanoyl-CoA', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-one-CoA']]","[['Cholic acid', 'Cholate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate', '3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid']]",[]
rnR03974,['chenodeoxycholoyl-CoA hydrolase'],"[['Chenodeoxycholoyl-CoA', '3alpha,7alpha-Dihydroxy-5beta-cholanoyl-CoA']]","[['Chenodeoxycholate', 'Chenodeoxycholic acid', '3alpha,7alpha-Dihydroxy-5beta-cholanic acid', 'Chenodiol']]",[]
rnR07204,"['5beta-cholestane-3alpha,7alpha-diol,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (12alpha-hydroxylating)']","[['3alpha,7alpha-Dihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha-diol']]","[['3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane', '5beta-Cholestane-3alpha,7alpha,12alpha-triol', '3alpha,7alpha,12alpha-Trihydroxycoprostane']]",[]
