id,name,reactants,products,modifiers
rnR04749,['(S)-hydroxyhexanoyl-CoA hydro-lyase'],"[['(S)-Hydroxyhexanoyl-CoA', '(S)-3-Hydroxyhexanoyl-CoA']]","[['trans-Hex-2-enoyl-CoA', '(2E)-Hexenoyl-CoA']]",[]
rnR04746,['(S)-hydroxyoctanoyl-CoA hydro-lyase'],"[['(S)-3-Hydroxyoctanoyl-CoA', '(S)-3-Hydroxycapryloyl-CoA', '(S)-Hydroxyoctanoyl-CoA']]","[['trans-Oct-2-enoyl-CoA', '(2E)-Octenoyl-CoA']]",[]
rnR01274,['palmitoyl-CoA hydrolase'],"[['Palmitoyl-CoA', 'Hexadecanoyl-CoA']]","[['Hexadecanoic acid', 'Hexadecanoate', 'Hexadecylic acid', 'Palmitic acid', 'Palmitate', 'Cetylic acid']]",[]
rnR01278,"['hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase', 'trans-hexadec-2-enoyl-CoA reductase']","[['trans-Hexadec-2-enoyl-CoA', 'trans-2-Hexadecenoyl-CoA', '(2E)-Hexadecenoyl-CoA']]","[['Palmitoyl-CoA', 'Hexadecanoyl-CoA']]",[]
rnR04738,['(S)-3-hydroxyhexadecanoyl-CoA hydro-lyase'],[['(S)-3-Hydroxyhexadecanoyl-CoA']],"[['trans-Hexadec-2-enoyl-CoA', 'trans-2-Hexadecenoyl-CoA', '(2E)-Hexadecenoyl-CoA']]",[]
rnR04737,['(S)-3-hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase'],"[['3-Oxopalmitoyl-CoA', '3-Ketopalmitoyl-CoA', '3-Oxohexadecanoyl-CoA']]",[['(S)-3-Hydroxyhexadecanoyl-CoA']],[]
rnR03991,['myristoyl-CoA:acetylCoA C-myristoyltransferase'],"[['Tetradecanoyl-CoA', 'Myristoyl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]","[['3-Oxopalmitoyl-CoA', '3-Ketopalmitoyl-CoA', '3-Oxohexadecanoyl-CoA']]",[]
rnR03989,['trans-tetradec-2-enoyl-CoA reductase'],"[['trans-Tetradec-2-enoyl-CoA', '(2E)-Tetradecenoyl-CoA']]","[['Tetradecanoyl-CoA', 'Myristoyl-CoA']]",[]
rnR04740,['(S)-3-hydroxytetradecanoyl-CoA hydro-lyase'],[['(S)-3-Hydroxytetradecanoyl-CoA']],"[['trans-Tetradec-2-enoyl-CoA', '(2E)-Tetradecenoyl-CoA']]",[]
rnR04739,['(S)-3-hydroxytetradecanoyl-CoA:NAD+ oxidoreductase'],[['3-Oxotetradecanoyl-CoA']],[['(S)-3-Hydroxytetradecanoyl-CoA']],[]
rnR03858,['lauroyl-CoA:acetyl-CoA C-acyltransferase'],"[['Lauroyl-CoA', 'Lauroyl coenzyme A', 'Dodecanoyl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]",[['3-Oxotetradecanoyl-CoA']],[]
rnR03856,['trans-dodec-2-enoyl-CoA reductase'],"[['2-trans-Dodecenoyl-CoA', '(2E)-Dodec-2-enoyl-CoA', '(2E)-Dodecenoyl-CoA']]","[['Lauroyl-CoA', 'Lauroyl coenzyme A', 'Dodecanoyl-CoA']]",[]
rnR04170,['(S)-3-hydroxydodecanoyl-CoA hydro-lyase'],[['(S)-3-Hydroxydodecanoyl-CoA']],"[['2-trans-Dodecenoyl-CoA', '(2E)-Dodec-2-enoyl-CoA', '(2E)-Dodecenoyl-CoA']]",[]
rnR04741,['(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase'],[['3-Oxododecanoyl-CoA']],[['(S)-3-Hydroxydodecanoyl-CoA']],[]
rnR04742,['decanoyl-CoA:acetyl-CoA C-acyltransferase'],"[['Decanoyl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]",[['3-Oxododecanoyl-CoA']],[]
rnR04753,['trans-Dec-2-enoyl-CoA reductase'],"[['trans-Dec-2-enoyl-CoA', '(2E)-Decenoyl-CoA']]",[['Decanoyl-CoA']],[]
rnR04744,['(S)-hydroxydecanoyl-CoA hydro-lyase'],"[['(S)-Hydroxydecanoyl-CoA', '(S)-3-Hydroxydecanoyl-CoA']]","[['trans-Dec-2-enoyl-CoA', '(2E)-Decenoyl-CoA']]",[]
rnR04743,['(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase'],[['3-Oxodecanoyl-CoA']],"[['(S)-Hydroxydecanoyl-CoA', '(S)-3-Hydroxydecanoyl-CoA']]",[]
rnR03778,['octanoyl-CoA:acetyl-CoA C-acyltransferase'],"[['Octanoyl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]",[['3-Oxodecanoyl-CoA']],[]
rnR03776,['trans-Oct-2-enoyl-CoA reductase'],"[['trans-Oct-2-enoyl-CoA', '(2E)-Octenoyl-CoA']]",[['Octanoyl-CoA']],[]
rnR04745,['(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase'],[['3-Oxooctanoyl-CoA']],"[['(S)-3-Hydroxyoctanoyl-CoA', '(S)-3-Hydroxycapryloyl-CoA', '(S)-Hydroxyoctanoyl-CoA']]",[]
rnR04747,['hexanoyl-CoA:acetyl-CoA C-acyltransferase'],"[['Hexanoyl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]",[['3-Oxooctanoyl-CoA']],[]
rnR06985,['trans-Hex-2-enoyl-CoA reductase'],"[['trans-Hex-2-enoyl-CoA', '(2E)-Hexenoyl-CoA']]",[['Hexanoyl-CoA']],[]
rnR04748,['(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase'],"[['3-Oxohexanoyl-CoA', '3-Ketohexanoyl-CoA']]","[['(S)-Hydroxyhexanoyl-CoA', '(S)-3-Hydroxyhexanoyl-CoA']]",[]
rnR01177,['butanoyl-CoA:acetyl-CoA C-butanoyltransferase'],"[['Butanoyl-CoA', 'Butyryl-CoA'], ['Acetyl-CoA', 'Acetyl coenzyme A']]","[['3-Oxohexanoyl-CoA', '3-Ketohexanoyl-CoA']]",[]
rnR01778,['(3S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase'],[['3-Oxoacyl-CoA']],"[['(3S)-3-Hydroxyacyl-CoA', '(S)-3-Hydroxyacyl-CoA']]",[]
