id,name,reactants,products,modifiers
rnR01279,"['palmitoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']","[['Palmitoyl-CoA', 'Hexadecanoyl-CoA']]","[['trans-Hexadec-2-enoyl-CoA', 'trans-2-Hexadecenoyl-CoA', '(2E)-Hexadecenoyl-CoA']]","[['ACADM, acd', 'acyl-CoA dehydrogenase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase'], ['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADVL', 'very long chain acyl-CoA dehydrogenase'], ['fadE', 'acyl-CoA dehydrogenase']]"
rnR03990,"['tetradecanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']","[['Tetradecanoyl-CoA', 'Myristoyl-CoA']]","[['trans-Tetradec-2-enoyl-CoA', '(2E)-Tetradecenoyl-CoA']]","[['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADM, acd', 'acyl-CoA dehydrogenase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase'], ['ACADVL', 'very long chain acyl-CoA dehydrogenase'], ['fadE', 'acyl-CoA dehydrogenase']]"
rnR03857,"['lauroyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']","[['Lauroyl-CoA', 'Lauroyl coenzyme A', 'Dodecanoyl-CoA']]","[['2-trans-Dodecenoyl-CoA', '(2E)-Dodec-2-enoyl-CoA', '(2E)-Dodecenoyl-CoA']]","[['fadE', 'acyl-CoA dehydrogenase'], ['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADM, acd', 'acyl-CoA dehydrogenase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase']]"
rnR04754,"['decanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']",[['Decanoyl-CoA']],"[['trans-Dec-2-enoyl-CoA', '(2E)-Decenoyl-CoA']]","[['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADM, acd', 'acyl-CoA dehydrogenase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase'], ['fadE', 'acyl-CoA dehydrogenase']]"
rnR03777,['octanoyl-CoA:electron-transfer flavoprotein 2-oxidoreductase'],[['Octanoyl-CoA']],"[['trans-Oct-2-enoyl-CoA', '(2E)-Octenoyl-CoA']]","[['fadE', 'acyl-CoA dehydrogenase'], ['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase'], ['ACADM, acd', 'acyl-CoA dehydrogenase']]"
rnR04751,"['hexanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']",[['Hexanoyl-CoA']],"[['trans-Hex-2-enoyl-CoA', '(2E)-Hexenoyl-CoA']]","[['ACADS, bcd', 'butyryl-CoA dehydrogenase'], ['ACADSB', 'short-chain 2-methylacyl-CoA dehydrogenase'], ['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADM, acd', 'acyl-CoA dehydrogenase'], ['ACADL', 'long-chain-acyl-CoA dehydrogenase'], ['fadE', 'acyl-CoA dehydrogenase']]"
rnR01175,"['butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase']","[['Butanoyl-CoA', 'Butyryl-CoA']]","[['Crotonoyl-CoA', 'Crotonyl-CoA', '2-Butenoyl-CoA', 'trans-But-2-enoyl-CoA', 'But-2-enoyl-CoA', '(E)-But-2-enoyl-CoA', '(2E)-But-2-enoyl-CoA']]","[['ACADM, acd', 'acyl-CoA dehydrogenase'], ['fadE', 'acyl-CoA dehydrogenase'], ['ACADSB', 'short-chain 2-methylacyl-CoA dehydrogenase'], ['E1.3.3.6, ACOX1, ACOX3', 'acyl-CoA oxidase'], ['ACADS, bcd', 'butyryl-CoA dehydrogenase']]"
rnR00238,['acetyl-CoA:acetyl-CoA C-acetyltransferase'],"[['Acetyl-CoA', 'Acetyl coenzyme A']]","[['Acetoacetyl-CoA', 'Acetoacetyl coenzyme A', '3-Acetoacetyl-CoA']]","[['ACAT, atoB', 'acetyl-CoA C-acetyltransferase'], ['fadA, fadI', 'acetyl-CoA acyltransferase']]"
rnR01975,['(S)-3-hydroxybutanoyl-CoA:NAD+ oxidoreductase'],"[['(S)-3-Hydroxybutanoyl-CoA', '(S)-3-Hydroxybutyryl-CoA']]","[['Acetoacetyl-CoA', 'Acetoacetyl coenzyme A', '3-Acetoacetyl-CoA']]","[['HADH', '3-hydroxyacyl-CoA dehydrogenase']]"
rnR03026,['(S)-3-hydroxybutanoyl-CoA hydro-lyase'],"[['(S)-3-Hydroxybutanoyl-CoA', '(S)-3-Hydroxybutyryl-CoA']]","[['Crotonoyl-CoA', 'Crotonyl-CoA', '2-Butenoyl-CoA', 'trans-But-2-enoyl-CoA', 'But-2-enoyl-CoA', '(E)-But-2-enoyl-CoA', '(2E)-But-2-enoyl-CoA']]","[['paaF, echA', 'enoyl-CoA hydratase']]"
rnR01406,['long-chain-fatty-acid:[acyl-carrier-protein] ligase (AMP-forming)'],"[['Acyl-carrier protein', 'ACP', '[Acyl-carrier protein]', 'Holo-[acyl-carrier protein]'], ['Long-chain fatty acid', 'Higher fatty acid']]",[['Long-chain acyl-[acyl-carrier protein]']],"[['mbtM', 'long-chain-fatty-acid--[acyl-carrier-protein] ligase']]"
rnR04756,"['cis,cis-3,6-dodecadienoyl-CoA delta3-cis-delta2-trans-isomerase']","[['cis,cis-3,6-Dodecadienoyl-CoA', '(3Z,6Z)-Dodecadienoyl-CoA']]","[['trans,cis-Lauro-2,6-dienoyl-CoA', '(2E,6Z)-Dodecadienoyl-CoA']]","[['fadB', '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase']]"
rnR03276,['(S)-3-hydroxybutanoyl-CoA 3-epimerase'],"[['(S)-3-Hydroxybutanoyl-CoA', '(S)-3-Hydroxybutyryl-CoA']]","[['(R)-3-Hydroxybutanoyl-CoA', '(3R)-3-Hydroxybutanoyl-CoA']]","[['fadJ', '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase']]"
rnR01177,['butanoyl-CoA:acetyl-CoA C-butanoyltransferase'],"[['Acetyl-CoA', 'Acetyl coenzyme A'], ['Butanoyl-CoA', 'Butyryl-CoA']]","[['CoA', 'Coenzyme A', 'CoA-SH'], ['3-Oxohexanoyl-CoA', '3-Ketohexanoyl-CoA']]","[['fadA, fadI', 'acetyl-CoA acyltransferase'], ['ACAT, atoB', 'acetyl-CoA C-acetyltransferase']]"
rnR04748,['(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase'],"[['(S)-Hydroxyhexanoyl-CoA', '(S)-3-Hydroxyhexanoyl-CoA']]","[['3-Oxohexanoyl-CoA', '3-Ketohexanoyl-CoA']]","[['HADH', '3-hydroxyacyl-CoA dehydrogenase'], ['HADHA', 'enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase']]"
rnR04749,['(S)-hydroxyhexanoyl-CoA hydro-lyase'],"[['(S)-Hydroxyhexanoyl-CoA', '(S)-3-Hydroxyhexanoyl-CoA']]","[['trans-Hex-2-enoyl-CoA', '(2E)-Hexenoyl-CoA']]","[['paaF, echA', 'enoyl-CoA hydratase']]"
rnR04747,['hexanoyl-CoA:acetyl-CoA C-acyltransferase'],"[['Acetyl-CoA', 'Acetyl coenzyme A'], ['Hexanoyl-CoA']]","[['3-Oxooctanoyl-CoA'], ['CoA', 'Coenzyme A', 'CoA-SH']]","[['fadA, fadI', 'acetyl-CoA acyltransferase']]"
rnR04745,['(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase'],"[['(S)-3-Hydroxyoctanoyl-CoA', '(S)-3-Hydroxycapryloyl-CoA', '(S)-Hydroxyoctanoyl-CoA']]",[['3-Oxooctanoyl-CoA']],"[['HADHA', 'enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase'], ['HADH', '3-hydroxyacyl-CoA dehydrogenase']]"
