id,name,reactants,products,modifiers
rnR06902,[],"[['2-Naphthoic acid', '2-Naphthalenecarboxylic acid', 'beta-Naphthoic acid']]","[['1-Hydroxy-2-naphthoate', '1-Hydroxy-2-naphthoic acid', '1-Naphthol-2-carboxylic acid']]","[['nmoAB', '2-naphthoate monooxygenase']]"
rnR06915,"['salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)']",[['3-Methylsalicylate']],"[['2,3-Dihydroxytoluene', '3-Methylcatechol']]","[['E1.14.13.1', 'salicylate hydroxylase']]"
rnR06910,"['cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase']","[['cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene']]","[['1,2-Dihydroxy-8-methylnaphthalene']]","[['nahB, doxE', 'cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase']]"
rnR06909,"['naphthalene,NADH:oxygen oxidoreductase (1,2-hydroxylating)']","[['1-Methylnaphthalene', 'alpha-Methylnaphthalene']]","[['cis-1,2-Dihydroxy-1,2-dihydro-8-methylnaphthalene']]","[['nahAc, ndoB, nbzAc, dntAc', 'naphthalene 1,2-dioxygenase subunit alpha']]"
rnR06908,[],[['Naphthyl-2-oxomethyl-succinyl-CoA']],"[['Succinyl-CoA', 'Succinyl coenzyme A'], ['2-Naphthoyl-CoA']]","[['bnsA', 'naphthyl-2-oxomethyl-succinyl-CoA thiolase subunit']]"
rnR06936,"['salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)']","[['4-Hydroxymethylsalicylate', '2-Hydroxy-4-hydroxymethylbenzoic acid']]","[['4-Hydroxymethylcatechol', '3,4-Dihydroxybenzyl alcohol']]","[['E1.14.13.1', 'salicylate hydroxylase']]"
rnR06917,['1-hydroxymethylnaphthalene:NAD+ oxidoreductase'],"[['1-Hydroxymethylnaphthalene', '1-Naphthalenemethanol']]","[['1-Naphthaldehyde', '1-Formylnaphthalene']]","[['adhP', 'alcohol dehydrogenase, propanol-preferring']]"
rnR06903,[],"[['2-Methylnaphthalene', 'beta-Methylnaphthalene']]","[['2-Naphtylmethylsuccinic acid', 'Naphthyl-2-methyl-succinic acid']]","[['nmsA', 'naphthyl-2-methylsuccinate synthase alpha subunit']]"
rnR06931,"['cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase']","[['cis-1,2-Dihydroxy-1,2-dihydro-7-hydroxymethylnaphthalene']]","[['1,2-Dihydroxy-7-hydroxymethylnaphthalene']]","[['nahB, doxE', 'cis-1,2-dihydro-1,2-dihydroxynaphthalene/dibenzothiophene dihydrodiol dehydrogenase']]"
rnR06939,"['salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)']","[['4-Methylsalicylate', 'm-Cresotic acid', '2-Hydroxy-4-methylbenzoic acid']]","[['4-Methylcatechol', '3,4-Dihydroxytoluene', '1,2-Dihydroxy-4-methylbenzene', '4-Methyl-1,2-benzenediol']]","[['E1.14.13.1', 'salicylate hydroxylase']]"
rnR06907,[],[['Naphthyl-2-hydroxymethyl-succinyl CoA']],[['Naphthyl-2-oxomethyl-succinyl-CoA']],"[['bnsC', 'naphthyl-2-hydroxymethylsuccinyl-CoA dehydrogenase BnsC subunit']]"
