id,name,reactants,products,modifiers
rnR02470,"['(S)-limonene,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (7-hydroxylating)']","[['(S)-Limonene', '(-)-Limonene', '(4S)-1-Methyl-4-(prop-1-en-2-yl)cyclohexene', '(-)-(S)-Limonene', '(-)-(4S)-Limonene']]","[['(-)-Perillyl alcohol', 'Perillyl alcohol', '(S)-Perillyl alcohol', '[(4S)-4-(Prop-1-en-2-yl)cyclohex-1-en-1-yl]methanol', 'p-Mentha-1,8-dien-7-ol', '(-)-Perillylalcohol']]","[['E1.14.14.52', '(S)-limonene 7-monooxygenase']]"
rnR03945,['perillyl-alcohol:NAD+ oxidoreductase'],"[['(-)-Perillyl alcohol', 'Perillyl alcohol', '(S)-Perillyl alcohol', '[(4S)-4-(Prop-1-en-2-yl)cyclohex-1-en-1-yl]methanol', 'p-Mentha-1,8-dien-7-ol', '(-)-Perillylalcohol']]","[['Perillyl aldehyde', 'Perillaldehyde']]","[['K14732', 'limonene hydroxylase']]"
rnR06366,['aldehyde:NAD+ oxidoreductase'],"[['Perillyl aldehyde', 'Perillaldehyde']]",[['Perillic acid']],"[['ALDH', 'aldehyde dehydrogenase (NAD+)']]"
rnR09387,"['limonene-1,2-epoxide hydrolase']","[['(4S)-Limonene-1,2-epoxide']]","[['(1R,2R,4S)-Limonene-1,2-diol', '(1R,2R,4S)-Menth-8-ene-1,2-diol']]","[['E3.3.2.8', 'limonene-1,2-epoxide hydrolase']]"
rnR02468,"['(S)-limonene,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (6-hydroxylating)']","[['(S)-Limonene', '(-)-Limonene', '(4S)-1-Methyl-4-(prop-1-en-2-yl)cyclohexene', '(-)-(S)-Limonene', '(-)-(4S)-Limonene']]",[['(-)-trans-Carveol']],"[['CYP71D18', '(S)-limonene 6-monooxygenase']]"
rnR03114,['(-)-trans-carveol:NADP+ oxidoreductase'],[['(-)-trans-Carveol']],"[['(-)-Carvone', '(4R)-Carvone']]","[['E1.1.1.243', '(-)-trans-carveol dehydrogenase']]"
rnR06390,['monoterpene epsilon-lactone hydrolase'],"[['(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone']]",[['(3R)-6-Hydroxy-3-isopropenyl-heptanoate']],"[['mlhB, chnC', 'epsilon-lactone hydrolase']]"
rnR06391,['isopropenylmethyloxepan-2-one lactonohydrolase'],"[['(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone']]",[['(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate']],"[['mlhB, chnC', 'epsilon-lactone hydrolase']]"
rnR05784,"['limonene-1,2-epoxide hydrolase']","[['Limonene-1,2-epoxide', 'Limonene oxide', '(4R)-Limonene-1,2-epoxide']]","[['Limonene-1,2-diol', '(1S,2S,4R)-Limonene-1,2-diol', '(1S,2S,4R)-Menth-8-ene-1,2-diol']]","[['E3.3.2.8', 'limonene-1,2-epoxide hydrolase']]"
rnR06117,['(+)-trans-carveol: NAD+ oxidoreductase'],"[['(+)-trans-Carveol', '(4S,6R)-trans-Carveol']]","[['(+)-(S)-Carvone', 'Carvol', '(+)-Carvone', 'Carvone']]","[['E1.1.1.275', '(+)-trans-carveol dehydrogenase']]"
rnR06392,['4-isopropenyl-7-methyloxepan-2-one lactonohydrolase'],"[['(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone', '4-Isopropenyl-7-methyloxepan-2-one']]","[['(3S)-6-Hydroxy-3-isopropenyl-heptanoate', '6-Hydroxy-3-isopropenylheptanoate']]","[['mlhB, chnC', 'epsilon-lactone hydrolase']]"
rnR06393,['monoterpene epsilon-lactone hydrolase'],"[['(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone']]",[['(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate']],"[['mlhB, chnC', 'epsilon-lactone hydrolase']]"
