id,name,reactants,products,modifiers
rnR00533,['sulfite:oxygen oxidoreductase'],"[['Sulfite', 'Sulfurous acid']]","[['Sulfate', 'Sulfuric acid']]","[['SUOX', 'sulfite oxidase']]"
rnR00528,['sulfite:ferricytochrome-c oxidoreductase'],"[['Sulfite', 'Sulfurous acid']]","[['Sulfate', 'Sulfuric acid']]","[['sorA', 'sulfite dehydrogenase (cytochrome) subunit A']]"
rnR00861,"['[DsrC protein]-trisulfide,NAD+ oxidoreductase (sulfite-forming)']","[['Sulfite', 'Sulfurous acid']]",[['Protein-trisulfide']],"[['dsrA', 'dissimilatory sulfite reductase alpha subunit'], ['dsrA', 'dissimilatory sulfite reductase alpha subunit']]"
rnR00859,['hydrogen-sulfide:ferredoxin oxidoreductase'],"[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['Sulfite', 'Sulfurous acid']]","[['sir', 'sulfite reductase (ferredoxin)']]"
rnR00529,['ATP:sulfate adenylyltransferase'],"[['Sulfate', 'Sulfuric acid']]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['sat, met3', 'sulfate adenylyltransferase'], ['PAPSS', ""3'-phosphoadenosine 5'-phosphosulfate synthase""], ['cysNC', 'bifunctional enzyme CysN/CysC'], ['PAPSS', ""3'-phosphoadenosine 5'-phosphosulfate synthase""]]"
rnR00530,['ADP:sulfate adenylyltransferase'],"[['Sulfate', 'Sulfuric acid']]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['APA1_2', 'sulfate adenylyltransferase (ADP) / ATP adenylyltransferase']]"
rnR00531,['adenylylsulfate sulfohydrolase'],"[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['Sulfate', 'Sulfuric acid']]","[['HINT4', 'sulfate adenylyltransferase (ADP) / adenylylsulfatase']]"
rnR00509,"[""ATP:adenylylsulfate 3'-phosphotransferase""]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[[""3'-Phosphoadenylyl sulfate"", ""3'-Phosphoadenosine 5'-phosphosulfate"", ""3'-Phospho-5'-adenylyl sulfate"", 'PAPS']]","[['cysNC', 'bifunctional enzyme CysN/CysC'], ['PAPSS', ""3'-phosphoadenosine 5'-phosphosulfate synthase""]]"
rnR00508,"[""3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase""]","[[""3'-Phosphoadenylyl sulfate"", ""3'-Phosphoadenosine 5'-phosphosulfate"", ""3'-Phospho-5'-adenylyl sulfate"", 'PAPS']]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['cysQ, MET22, BPNT1', ""3'(2'), 5'-bisphosphate nucleotidase""]]"
rnR05717,"[""AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming)""]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['Sulfite', 'Sulfurous acid']]","[['APR', 'adenylyl-sulfate reductase (glutathione)']]"
rnR08553,"[""AMP,sulfite:acceptor oxidoreductase (adenosine-5'-phosphosulfate-forming)""]","[['Sulfite', 'Sulfurous acid']]","[['Adenylyl sulfate', ""Adenosine 5'-phosphosulfate"", 'APS', ""5'-Adenylyl sulfate""]]","[['aprA', 'adenylylsulfate reductase, subunit A']]"
rnR02021,"[""adenosine 3',5'-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase (3'-phosphoadenosine-5'-phosphosulfate -forming)""]","[[""3'-Phosphoadenylyl sulfate"", ""3'-Phosphoadenosine 5'-phosphosulfate"", ""3'-Phospho-5'-adenylyl sulfate"", 'PAPS']]","[['Sulfite', 'Sulfurous acid']]","[['cysH', 'phosphoadenosine phosphosulfate reductase']]"
rnR10206,"['methanesulfonate,FMNH2:oxygen oxidoreductase']","[['Methanesulfonic acid', 'Methanesulfonate']]","[['Sulfite', 'Sulfurous acid']]","[['ssuD, msuD', 'alkanesulfonate monooxygenase']]"
rnR09513,"['methanesulfonate,NADH:oxygen oxidoreductase']","[['Methanesulfonic acid', 'Methanesulfonate']]","[['Sulfite', 'Sulfurous acid']]","[['msmA', 'methanesulfonate monooxygenase subunit alpha']]"
rnR10203,[],"[['Dimethyl sulfone', 'Sulfonylbismethane']]","[['Methanesulfonic acid', 'Methanesulfonate']]","[['sfnG', 'dimethylsulfone monooxygenase']]"
rnR09997,['methanethiol:coenzyme M methyltransferase'],"[['Methanethiol', 'Methylmercaptan']]","[['2-(Methylthio)ethanesulfonate', 'Methylcoenzyme M', 'Methyl-CoM', '2-(Methylsulfanyl)ethane-1-sulfonate']]","[['mtsA', 'methylthiol:coenzyme M methyltransferase']]"
rnR02574,"['S,S-dimethyl-beta-propiothetin dimethyl-sulfide-lyase']","[['S,S-Dimethyl-beta-propiothetin', 'S-Dimethylsulfonium propionic acid', 'Dimethylsulfoniopropionate', 'Dimethylpropiothetin', 'DMPT', 'DMSP']]","[['Dimethyl sulfide', 'Methyl sulfide', 'Methyl thioether', 'DMS']]","[['dddL', 'dimethylpropiothetin dethiomethylase']]"
rnR09500,['dimethyl sulfide:ferricytochrome-c2 oxidoreductase'],"[['Dimethyl sulfide', 'Methyl sulfide', 'Methyl thioether', 'DMS']]","[['Dimethyl sulfoxide', 'DMSO']]","[['ddhA', 'dimethylsulfide dehydrogenase subunit alpha']]"
rnR09786,"['dimethyl sulfide,NADH:oxygen oxidoreductase']","[['Dimethyl sulfide', 'Methyl sulfide', 'Methyl thioether', 'DMS']]","[['Methanethiol', 'Methylmercaptan']]","[['dmoA', 'dimethyl-sulfide monooxygenase']]"
rnR01851,['methanethiol:oxygen oxidoreductase'],"[['Methanethiol', 'Methylmercaptan']]","[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['SELENBP1', 'methanethiol oxidase']]"
rnR09501,['dimethyl sulfide:menaquinone oxidoreductase'],"[['Dimethyl sulfoxide', 'DMSO']]","[['Dimethyl sulfide', 'Methyl sulfide', 'Methyl thioether', 'DMS']]","[['dmsA', 'anaerobic dimethyl sulfoxide reductase subunit A']]"
rnR01283,"['L-homocysteine hydrogen-sulfide-lyase (deaminating', '2-oxobutanoate-forming)']","[['L-Homocysteine', 'L-2-Amino-4-mercaptobutyric acid', 'Homocysteine']]","[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['mccB', 'cystathionine gamma-lyase / homocysteine desulfhydrase']]"
rnR10152,['sulfide:quinone oxidoreductase'],"[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['Polysulfide', '(Sulfide)n', 'Polysulfane']]","[['sqr', 'sulfide:quinone oxidoreductase']]"
rnR00897,"['O3-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase', 'O3-acetyl-L-serine acetate-lyase (adding hydrogen sulfide)']","[['O-Acetyl-L-serine', 'O3-Acetyl-L-serine'], ['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['Acetate', 'Acetic acid', 'Ethanoic acid'], ['L-Cysteine', 'L-2-Amino-3-mercaptopropionic acid']]","[['cysO', 'cysteine synthase / O-phosphoserine sulfhydrylase / cystathionine beta-synthase'], ['cysK', 'cysteine synthase']]"
rnR07177,['thiosulfate:6-decylubiquinone oxidoreductase'],"[['Thiosulfate', 'Hyposulfite']]","[['Tetrathionate', 'Tetrathionic acid']]","[['doxA', 'thiosulfate dehydrogenase (quinone) small subunit']]"
rnR10150,[],"[['Tetrathionate', 'Tetrathionic acid']]","[['Thiosulfate', 'Hyposulfite']]","[['ttrA', 'tetrathionate reductase subunit A']]"
rnR09499,['hydrogen-sulfide:flavocytochrome c oxidoreductase'],"[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['Sulfur', 'S', 'Elemental sulfur']]","[['fccB', 'sulfide dehydrogenase']]"
rnR10149,[],"[['Thiosulfate', 'Hyposulfite']]","[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide'], ['Sulfite', 'Sulfurous acid']]","[['phsA, psrA', 'thiosulfate reductase / polysulfide reductase chain A']]"
rnR01931,['thiosulfate:cyanide sulfurtranserase'],"[['Thiosulfate', 'Hyposulfite']]","[['Sulfite', 'Sulfurous acid']]","[['TST, MPST, sseA', 'thiosulfate/3-mercaptopyruvate sulfurtransferase']]"
rnR03533,['donor:sulfur oxidoreductase'],"[['Sulfur', 'S', 'Elemental sulfur']]","[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['sreA', 'sulfur reductase molybdopterin subunit']]"
rnR07365,['sulfur:oxygen oxidoreductase (hydrogen-sulfide- and sulfite-forming)'],"[['Sulfur', 'S', 'Elemental sulfur']]","[['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide'], ['Sulfite', 'Sulfurous acid']]","[['sor', 'sulfur oxygenase/reductase']]"
rnR00586,['acetyl-CoA:L-serine O-acetyltransferase'],"[['L-Serine', 'L-2-Amino-3-hydroxypropionic acid', 'L-3-Hydroxy-alanine', 'Serine']]","[['O-Acetyl-L-serine', 'O3-Acetyl-L-serine']]","[['cysE', 'serine O-acetyltransferase']]"
rnR10333,"['S,S-dimethyl-beta-propiothetin:tetrahydrofolate S-methyltransferase']","[['S,S-Dimethyl-beta-propiothetin', 'S-Dimethylsulfonium propionic acid', 'Dimethylsulfoniopropionate', 'Dimethylpropiothetin', 'DMPT', 'DMSP']]","[['3-(Methylthio)propanoate', '3-(Methylthio)propionic acid', '3-Methylthiopropionate', '3-(Methylsulfanyl)propanoate', '3-Methylthiopropanoic acid']]","[['dmdA', 'dimethylsulfoniopropionate demethylase']]"
rnR10151,[],"[['Thiosulfate', 'Hyposulfite']]","[['Sulfate', 'Sulfuric acid']]","[['soxA', 'L-cysteine S-thiosulfotransferase']]"
rnR01288,"['O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase', 'O-succinyl-L-homoserine succinate-lyase (adding hydrogen sulfide)']","[['O-Succinyl-L-homoserine', 'O4-Succinyl-L-homoserine', 'O-Succinylhomoserine'], ['Hydrogen sulfide', 'Hydrogen-sulfide', 'H2S', 'Sulfide']]","[['Succinate', 'Succinic acid', 'Butanedionic acid', 'Ethylenesuccinic acid'], ['L-Homocysteine', 'L-2-Amino-4-mercaptobutyric acid', 'Homocysteine']]","[['metB', 'cystathionine gamma-synthase'], ['metZ', 'O-succinylhomoserine sulfhydrylase']]"
