id,name,reactants,products,modifiers
rnR05970,[],"[['N-Acetyl-D-glucosaminyldiphosphodolichol', '(GlcNAc)1 (PP-Dol)1']]","[[""N,N'-Chitobiosyldiphosphodolichol"", '(GlcNAc)2 (PP-Dol)1']]","[['ALG13', 'beta-1,4-N-acetylglucosaminyltransferase'], ['ALG13', 'beta-1,4-N-acetylglucosaminyltransferase'], ['ALG14', 'beta-1,4-N-acetylglucosaminyltransferase']]"
rnR01009,['GDPmannose:dolichyl-phosphate O-beta-D-mannosyltransferase'],"[['GDP-mannose', 'GDP-D-mannose', 'GDP-alpha-D-mannose'], ['Dolichyl phosphate', 'Dolichol phosphate']]","[['Dolichyl phosphate D-mannose', 'Dolichyl D-mannosyl phosphate', 'Dolichyl beta-D-mannosyl phosphate']]","[['DPM3', 'dolichol-phosphate mannosyltransferase subunit 3'], ['DPM2', 'dolichol phosphate-mannose biosynthesis regulatory protein'], ['DPM1', 'dolichol-phosphate mannosyltransferase']]"
rnR06264,"['dolichyl beta-D-glucosyl phosphate:D-Glc-alpha-(1->3)-D-Glc-alpha-(1->3)-D-Man-alpha-(1->2)-D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->6)]-D-Man-alpha-(1->6)]-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-1,2-glucosyltransferase']",[['(Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1']],[['(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1']],"[['ALG10', 'alpha-1,2-glucosyltransferase']]"
rnR06263,"['dolichyl beta-D-glucosyl phosphate:D-Glc-alpha-(1->3)-D-Man-alpha-(1->2)-D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->6)]-D-Man-alpha-(1->6)]-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-1,3-glucosyltransferase']",[['(Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1']],[['(Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1']],"[['ALG8', 'alpha-1,3-glucosyltransferase']]"
rnR06262,"['dolichyl beta-D-glucosyl phosphate:D-Man-alpha-(1->2)-D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->3)-[D-Man-alpha-(1->2)-D-Man-alpha-(1->6)]-D-Man-alpha-(1->6)]-D-Man-beta-(1->4)-D-GlcNAc-beta-(1->4)-D-GlcNAc-diphosphodolichol alpha-1,3-glucosyltransferase']","[['Dolichyl beta-D-glucosyl phosphate'], ['(GlcNAc)2 (Man)9 (PP-Dol)1']]",[['(Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1']],"[['ALG6', 'alpha-1,3-glucosyltransferase']]"
rnR06260,[],[['(GlcNAc)2 (Man)7 (PP-Dol)1']],[['(GlcNAc)2 (Man)8 (PP-Dol)1']],"[['ALG12', 'alpha-1,6-mannosyltransferase']]"
rnR06259,[],[['(GlcNAc)2 (Man)6 (PP-Dol)1']],[['(GlcNAc)2 (Man)7 (PP-Dol)1']],"[['ALG9', 'alpha-1,2-mannosyltransferase']]"
rnR06258,[],"[['Dolichyl phosphate D-mannose', 'Dolichyl D-mannosyl phosphate', 'Dolichyl beta-D-mannosyl phosphate'], ['(GlcNAc)2 (Man)5 (PP-Dol)1']]",[['(GlcNAc)2 (Man)6 (PP-Dol)1']],"[['ALG3', 'alpha-1,3-mannosyltransferase']]"
rnR05991,[],[['(GlcNAc)5 (Man)3 (Asn)1']],[['(GlcNAc)6 (Man)3 (Asn)1']],"[['MGAT5', 'alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase']]"
rnR01004,['dolichyl-diphosphate phosphohydrolase'],"[['Dolichyl diphosphate', 'Dolichol diphosphate']]","[['Dolichyl phosphate', 'Dolichol phosphate']]","[['DOLPP1', 'dolichyldiphosphatase']]"
rnR05988,[],[['(GlcNAc)4 (Man)3 (Asn)1']],"[['Core fucose', '(GlcNAc)4 (LFuc)1 (Man)3 (Asn)1']]","[['FUT8', 'glycoprotein 6-alpha-L-fucosyltransferase']]"
rnR05992,[],[['(GlcNAc)6 (Man)3 (Asn)1']],[['(GlcNAc)7 (Man)3 (Asn)1']],"[['MGAT4C', 'alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase C']]"
rnR05989,"['UDP-galactose:N-acetyl-beta-D-glucosaminylglycopeptide beta-1,4-galactosyltransferase']","[['Core fucose', '(GlcNAc)4 (LFuc)1 (Man)3 (Asn)1']]",[['(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Asn)1']],"[['B4GALT1', 'beta-1,4-galactosyltransferase 1']]"
rnR05990,"['CMP-N-acetylneuraminate:beta-D-galactosyl 1,4-N-acetyl-beta-D-glucosamine alpha 2,6-N-acetylneuraminyltransferase']",[['(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Asn)1']],"[['DS 3', '(Gal)2 (GlcNAc)4 (LFuc)1 (Man)3 (Neu5Ac)2 (Asn)1']]","[['ST6GAL1', 'beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 1)']]"
rnR05986,[],[['(GlcNAc)4 (Man)3 (Asn)1']],[['(GlcNAc)5 (Man)3 (Asn)1']],"[['MGAT3', 'beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase']]"
rnR05985,[],[['(GlcNAc)3 (Man)3 (Asn)1']],[['(GlcNAc)4 (Man)3 (Asn)1']],"[['MGAT2', 'alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase']]"
rnR05984,[],[['(GlcNAc)3 (Man)5 (Asn)1']],[['(GlcNAc)3 (Man)3 (Asn)1']],"[['MAN2', 'alpha-mannosidase II']]"
rnR05983,[],[['(GlcNAc)2 (Man)5 (Asn)1']],[['(GlcNAc)3 (Man)5 (Asn)1']],"[['MGAT1', 'alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase']]"
rnR06722,"['alpha 1,2-mannosyloligosaccharide alpha-D-mannohydrolase']",[['(GlcNAc)2 (Man)9 (Asn)1']],[['(GlcNAc)2 (Man)8 (Asn)1']],"[['MAN1B, MNS3', 'endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase']]"
rnR05987,[],[['(GlcNAc)4 (Man)3 (Asn)1']],[['(GlcNAc)5 (Man)3 (Asn)1']],"[['MGAT4A_B', 'alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B']]"
rnR05980,['Glc2Man9GlcNAc2-[protein] 3-alpha-glucohydrolase (configuration-inverting)'],[['(Glc)2 (GlcNAc)2 (Man)9 (Asn)1']],[['(Glc)1 (GlcNAc)2 (Man)9 (Asn)1']],"[['GANAB', 'mannosyl-oligosaccharide alpha-1,3-glucosidase']]"
rnR05979,[],[['(Glc)3 (GlcNAc)2 (Man)9 (Asn)1']],[['(Glc)2 (GlcNAc)2 (Man)9 (Asn)1']],"[['MOGS', 'mannosyl-oligosaccharide glucosidase']]"
rnR06128,"['GDP-mannose:glycolipid 1,2-alpha-D-mannosyltransferase']",[['(GlcNAc)2 (Man)4 (PP-Dol)1']],[['(GlcNAc)2 (Man)5 (PP-Dol)1']],"[['ALG11', 'alpha-1,2-mannosyltransferase']]"
