id,name,reactants,products,modifiers
rnR05333,"['phospholipid:1,2-diacyl-sn-glycerol O-acyltransferase']","[['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['Triacylglycerol', 'Triglyceride']]","[['E2.3.1.158', 'phospholipid:diacylglycerol acyltransferase']]"
rnR05775,['UDP-6-sulfo-6-deoxyglucose sulfohydrolase'],"[['UDP-glucose', 'UDPglucose', 'UDP-D-glucose', 'Uridine diphosphate glucose', 'UDP-alpha-D-glucose']]",[['UDP-6-sulfoquinovose']],"[['SQD1, sqdB', 'UDP-sulfoquinovose synthase']]"
rnR06867,['UDP-sulfoquinovose:diacylglycerol alpha-D-sulfoquinovosyltransferase'],"[['UDP-6-sulfoquinovose'], ['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['Sulfoquinovosyldiacylglycerol', 'SQDG', '1,2-Diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol']]","[['SQD2', 'sulfoquinovosyltransferase']]"
rnR04469,"['UDP-alpha-D-galactose:1,2-diacyl-3-beta-D-galactosyl-sn-glycerol 6-alpha-D-galactosyltransferase']","[['1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol', 'D-Galactosyldiacylglycerol', '3-beta-D-Galactosyl-1,2-diacylglycerol', 'Monogalactosyldiglyceride', 'Monogalactosyl-diacylglycerol', 'MGDG', 'Galbeta1->3acyl2Gro', '3-(beta-D-Galactosyl)-1,2-diacyl-sn-glycerol', '1,2-Diacyl-3-O-(beta-D-galactopyranosyl)-sn-glycerol']]","[['Digalactosyl-diacylglycerol', 'DGDG', 'Gal-alpha1->6Gal-beta1->3acyl2Gro', 'Galalpha1->6Galbeta1->3acyl2Gro', '1,2-Diacyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol', '3-[alpha-D-Galactosyl-(1->6)-beta-D-galactosyl]-1,2-diacyl-sn-glycerol', '2,3-Di-O-acyl-1-O-(6-O-alpha-D-galactosyl-beta-D-galactosyl)-D-glycerol']]","[['DGD', 'digalactosyldiacylglycerol synthase']]"
rnR02250,['triacylglycerol acylhydrolase'],"[['Triacylglycerol', 'Triglyceride']]","[['Fatty acid'], ['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['lip, TGL2', 'triacylglycerol lipase']]"
rnR02251,"['acyl-CoA:1,2-diacyl-sn-glycerol O-acyltransferase']","[['Acyl-CoA', 'Acyl coenzyme A'], ['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['Triacylglycerol', 'Triglyceride']]","[['DGAT1', 'diacylglycerol O-acyltransferase 1']]"
rnR02691,"['UDP-alpha-D-galactose:1,2-diacyl-sn-glycerol 3-beta-D-galactosyltransferase']","[['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol', 'D-Galactosyldiacylglycerol', '3-beta-D-Galactosyl-1,2-diacylglycerol', 'Monogalactosyldiglyceride', 'Monogalactosyl-diacylglycerol', 'MGDG', 'Galbeta1->3acyl2Gro', '3-(beta-D-Galactosyl)-1,2-diacyl-sn-glycerol', '1,2-Diacyl-3-O-(beta-D-galactopyranosyl)-sn-glycerol']]","[['MGD', '1,2-diacylglycerol 3-beta-galactosyltransferase']]"
rnR10850,"['UDP-alpha-D-glucose:1,2-diacyl-sn-glycerol 3-alpha-D-glucosyltransferase']","[['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['1,2-Diacyl-3-alpha-D-glucosyl-sn-glycerol', '1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol']]","[['mgs, bgsB', '1,2-diacylglycerol 3-alpha-glucosyltransferase']]"
rnR02239,"['1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase']","[['Phosphatidate', 'Phosphatidic acid', '1,2-Diacyl-sn-glycerol 3-phosphate', '3-sn-Phosphatidate']]","[['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['PLPP1_2_3', 'phosphatidate phosphatase']]"
rnR02687,"['1,2-diacyl-sn-glycerol acylhydrolase']","[['1,2-Diacyl-sn-glycerol', '1,2-Diacylglycerol', 'L-1,2-Diacylglycerol']]","[['1-Acylglycerol', 'Glyceride', 'Monoglyceride', 'Monoacylglycerol', '1-Monoacylglycerol'], ['Fatty acid']]","[['lip, TGL2', 'triacylglycerol lipase']]"
rnR02241,['acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase'],"[['Acyl-CoA', 'Acyl coenzyme A'], ['1-Acyl-sn-glycerol 3-phosphate', '2-Lysophosphatidate', 'Lysophosphatidate', 'Lysophosphatidic acid']]","[['Phosphatidate', 'Phosphatidic acid', '1,2-Diacyl-sn-glycerol 3-phosphate', '3-sn-Phosphatidate']]","[['plsC', '1-acyl-sn-glycerol-3-phosphate acyltransferase']]"
rnR02757,['ATP:acylglycerol 3-phosphotransferase'],"[['1-Acylglycerol', 'Glyceride', 'Monoglyceride', 'Monoacylglycerol', '1-Monoacylglycerol']]","[['1-Acyl-sn-glycerol 3-phosphate', '2-Lysophosphatidate', 'Lysophosphatidate', 'Lysophosphatidic acid']]","[['AGK', 'acylglycerol kinase']]"
rnR01351,['1-acylglycerol acylhydrolase'],"[['1-Acylglycerol', 'Glyceride', 'Monoglyceride', 'Monoacylglycerol', '1-Monoacylglycerol']]","[['Fatty acid'], ['Glycerol', 'Glycerin', '1,2,3-Trihydroxypropane', '1,2,3-Propanetriol']]","[['MGLL', 'acylglycerol lipase']]"
