id,name,reactants,products,modifiers
rnR02019,"[""2'-deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase""]","[['GDP', ""Guanosine 5'-diphosphate"", 'Guanosine diphosphate']]","[['dGDP', ""2'-Deoxyguanosine 5'-diphosphate""]]","[['E1.17.4.1A, nrdA, nrdE', 'ribonucleoside-diphosphate reductase alpha chain']]"
rnR02107,['xanthine:oxygen oxidoreductase'],[['Xanthine']],"[['Urate', 'Uric acid']]","[['XDH', 'xanthine dehydrogenase/oxidase']]"
rnR05554,"['ureidoglycine aminohydrolase', '(S)-ureidoglycine aminohydrolase']","[['(S)-Ureidoglycine', '(S)-(Carbamoylamino)glycine']]","[['(S)-Ureidoglycolate', '(-)-Ureidoglycolate']]","[['ylbA, UGHY', '(S)-ureidoglycine aminohydrolase']]"
rnR02423,['allantoate amidinohydrolase (decarboxylating)'],"[['Allantoate', 'Allantoic acid']]","[['(S)-Ureidoglycine', '(S)-(Carbamoylamino)glycine']]","[['allC', 'allantoate deiminase']]"
rnR02937,['carbamoyl-phosphate:oxamate carbamoyltransferase'],"[['Oxalureate', 'Oxaluric acid', 'Monooxalylurea', 'Oxalurate', 'N-Carbamoyl-2-oxoglycine']]","[['Oxamate', 'Oxamic acid', 'Oxalic monoamide'], ['Carbamoyl phosphate']]","[['hpxY', 'oxamate carbamoyltransferase']]"
rnR01049,['ATP:D-ribose-5-phosphate diphosphotransferase'],"[['D-Ribose 5-phosphate', 'Ribose 5-phosphate']]","[['5-Phospho-alpha-D-ribose 1-diphosphate', '5-Phosphoribosyl diphosphate', '5-Phosphoribosyl 1-pyrophosphate', 'PRPP']]","[['PRPS, prsA', 'ribose-phosphate pyrophosphokinase']]"
rnR01072,['5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)'],"[['L-Glutamine', 'L-2-Aminoglutaramic acid'], ['5-Phospho-alpha-D-ribose 1-diphosphate', '5-Phosphoribosyl diphosphate', '5-Phosphoribosyl 1-pyrophosphate', 'PRPP']]","[['5-Phosphoribosylamine', '5-Phospho-beta-D-ribosylamine', '5-Phospho-D-ribosylamine', '5-Phosphoribosyl-1-amine']]","[['purF, PPAT', 'amidophosphoribosyltransferase']]"
rnR04144,['5-phospho-D-ribosylamine:glycine ligase (ADP-forming)'],"[['5-Phosphoribosylamine', '5-Phospho-beta-D-ribosylamine', '5-Phospho-D-ribosylamine', '5-Phosphoribosyl-1-amine']]","[[""5'-Phosphoribosylglycinamide"", 'GAR', 'N1-(5-Phospho-D-ribosyl)glycinamide', 'Glycinamide ribonucleotide', 'N1-(5-Phospho-beta-D-ribosyl)glycinamide']]","[['purD', 'phosphoribosylamine---glycine ligase']]"
rnR04325,"[""10-formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase""]","[[""5'-Phosphoribosylglycinamide"", 'GAR', 'N1-(5-Phospho-D-ribosyl)glycinamide', 'Glycinamide ribonucleotide', 'N1-(5-Phospho-beta-D-ribosyl)glycinamide']]","[[""5'-Phosphoribosyl-N-formylglycinamide"", 'N-Formyl-GAR', 'N-Formylglycinamide ribonucleotide', 'N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide', 'N2-Formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide']]","[['GART', 'phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase']]"
rnR04208,['2-(formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)'],"[[""2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine"", ""1-(5'-Phosphoribosyl)-N-formylglycinamidine"", ""5'-Phosphoribosyl-N-formylglycinamidine"", ""5'-Phosphoribosylformylglycinamidine"", '2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine']]","[['Aminoimidazole ribotide', 'AIR', ""1-(5'-Phosphoribosyl)-5-aminoimidazole"", ""5'-Phosphoribosyl-5-aminoimidazole"", '1-(5-Phospho-D-ribosyl)-5-aminoimidazole', '5-Amino-1-(5-phospho-D-ribosyl)imidazole', '5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole']]","[['purM', 'phosphoribosylformylglycinamidine cyclo-ligase']]"
rnR04560,"[""10-formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase""]","[[""1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"", ""5'-Phosphoribosyl-5-amino-4-imidazolecarboxamide"", ""5'-Phospho-ribosyl-5-amino-4-imidazole carboxamide"", 'AICAR', '5-Aminoimidazole-4-carboxamide ribotide', '5-Phosphoribosyl-4-carbamoyl-5-aminoimidazole', '5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide', '5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide']]","[[""1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide"", ""5'-Phosphoribosyl-5-formamido-4-imidazolecarboxamide"", '5-Formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide', '5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide', 'FAICAR']]","[['purH', 'phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase']]"
rnR04559,"[""1-(5'-phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase""]","[[""1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole"", ""1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole"", ""5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole"", '(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate', 'SAICAR']]","[[""1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide"", ""5'-Phosphoribosyl-5-amino-4-imidazolecarboxamide"", ""5'-Phospho-ribosyl-5-amino-4-imidazole carboxamide"", 'AICAR', '5-Aminoimidazole-4-carboxamide ribotide', '5-Phosphoribosyl-4-carbamoyl-5-aminoimidazole', '5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide', '5-Amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide']]","[['purB, ADSL', 'adenylosuccinate lyase']]"
rnR04591,['1-(5-phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)'],"[['1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate', ""1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxylate"", ""1-(5'-Phosphoribosyl)-5-amino-4-carboxyimidazole"", ""5'-Phosphoribosyl-5-amino-4-imidazolecarboxylate"", ""1-(5'-Phosphoribosyl)-4-carboxy-5-aminoimidazole"", ""5'-Phosphoribosyl-4-carboxy-5-aminoimidazole"", '5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate']]","[[""1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole"", ""1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole"", ""5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole"", '(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate', 'SAICAR']]","[['purC', 'phosphoribosylaminoimidazole-succinocarboxamide synthase']]"
