id,name,reactants,products,modifiers
rnR05687,['dTDP-4-keto-6-deoxyglucose reductase'],"[['dTDP-4-oxo-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose', 'dTDP-4-oxo-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-galactose', 'dTDP-4-dehydro-6-deoxy-D-galactose', 'dTDP-6-deoxy-D-xylo-hexos-4-ulose', 'dTDP-6-deoxy-D-xylo-4-hexulose', '4,6-Dideoxy-4-oxo-dTDP-D-glucose']]","[['dTDP-D-fucose', 'dTDP-alpha-D-fucopyranose']]",[]
rnR02777,"['dTDP-beta-L-rhamnose:NADP+ 4-oxidoreductase', 'dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase']","[['dTDP-4-dehydro-beta-L-rhamnose', 'dTDP-4-dehydro-6-deoxy-beta-L-mannose', 'dTDP-4-oxo-6-deoxy-L-mannose', 'dTDP-4-oxo-L-rhamnose']]","[['dTDP-L-rhamnose', 'dTDP-6-deoxy-L-mannose', 'dTDP-6-deoxy-beta-L-mannose', 'dTDP-beta-L-rhamnose']]",[]
rnR11047,[],"[['dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-L-allose', 'dTDP-3-N,N-dimethylamino-4-keto-2,3,6-trideoxy-L-allose']]",[['dTDP-L-megosamine']],[]
rnR11045,"['S-adenosyl-L-methionine:dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose 3-N,N-dimethyltransferase']","[['dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose', 'dTDP-3-amino-2,3,6-trideoxy-D-threo-hexopyranos-4-ulose', 'dTDP-3-amino-4-oxo-2,3,6-trideoxy-D-glucose']]","[['dTDP-3-N,N-dimethylamino-2,3,6-trideoxy-4-keto-D-glucose', 'dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-D-glucose']]",[]
rnR06439,"['S-adenosyl-L-methionine:dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose 3-N,N-dimethyltransferase']","[['dTDP-3-amino-3,6-dideoxy-D-glucose']]","[['dTDP-D-mycaminose', 'dTDP-alpha-D-mycaminose']]",[]
rnR06514,"['dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase', 'dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase']","[['dTDP-4-oxo-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose', 'dTDP-4-oxo-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-galactose', 'dTDP-4-dehydro-6-deoxy-D-galactose', 'dTDP-6-deoxy-D-xylo-hexos-4-ulose', 'dTDP-6-deoxy-D-xylo-4-hexulose', '4,6-Dideoxy-4-oxo-dTDP-D-glucose']]","[['dTDP-4-dehydro-beta-L-rhamnose', 'dTDP-4-dehydro-6-deoxy-beta-L-mannose', 'dTDP-4-oxo-6-deoxy-L-mannose', 'dTDP-4-oxo-L-rhamnose']]",[]
rnR11046,"['dTDP-3-N,N-dimethylamino-2,3,6-trideoxy-4-keto-D-glucose 5-epimerase']","[['dTDP-3-N,N-dimethylamino-2,3,6-trideoxy-4-keto-D-glucose', 'dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-D-glucose']]","[['dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-L-allose', 'dTDP-3-N,N-dimethylamino-4-keto-2,3,6-trideoxy-L-allose']]",[]
rnR06513,"['dTDPglucose 4,6-hydro-lyase']","[['dTDP-glucose', 'dTDP-D-glucose', 'dTDP-alpha-D-glucose']]","[['dTDP-4-oxo-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose', 'dTDP-4-oxo-6-deoxy-alpha-D-glucose', 'dTDP-4-dehydro-6-deoxy-alpha-D-galactose', 'dTDP-4-dehydro-6-deoxy-D-galactose', 'dTDP-6-deoxy-D-xylo-hexos-4-ulose', 'dTDP-6-deoxy-D-xylo-4-hexulose', '4,6-Dideoxy-4-oxo-dTDP-D-glucose']]",[]
rnR02328,['dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase'],"[['D-Glucose 1-phosphate', 'alpha-D-Glucose 1-phosphate', 'Cori ester', 'D-Glucose alpha-1-phosphate']]","[['dTDP-glucose', 'dTDP-D-glucose', 'dTDP-alpha-D-glucose']]",[]
rnR06631,"['dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose:2-oxoglutarate aminotransferase']","[['dTDP-3,4-dioxo-2,6-dideoxy-D-glucose', 'dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose']]","[['dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose', 'dTDP-3-amino-2,3,6-trideoxy-D-threo-hexopyranos-4-ulose', 'dTDP-3-amino-4-oxo-2,3,6-trideoxy-D-glucose']]",[]
