id,name,reactants,products,modifiers
rnR01716,['chorismate:L-glutamine aminotransferase'],"[['Chorismate', 'Chorismic acid', '(3R,4R)-3-[(1-Carboxyethenyl)oxy]-4-hydroxycyclohexa-1,5-diene-1-carboxylate']]","[['4-Amino-4-deoxychorismate', 'ADC']]",[]
rnR05553,['4-amino-4-deoxychorismate pyruvate-lyase'],"[['4-Amino-4-deoxychorismate', 'ADC']]","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate']]",[]
rnR04241,['tetrahydropteroyl-gamma-polyglutamate:L-glutamate gamma-ligase (ADP-forming)'],"[['THF-L-glutamate', 'Tetrahydropteroyldiglutamate', '(6S)-H4PteGlu2']]","[['THF-polyglutamate', 'Tetrahydropteroyl-[gamma-Glu]n', 'Tetrahydrofolyl-[Glu](n-1)', '(6S)-H4PteGlu(n)', 'Tetrahydropteroyl-[gamma-Glu]n+1', 'Tetrahydrofolyl-[Glu](n)']]",[]
rnR00942,['tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)'],"[['Tetrahydrofolate', '5,6,7,8-Tetrahydrofolate', 'Tetrahydrofolic acid', 'THF', '(6S)-Tetrahydrofolate', '(6S)-Tetrahydrofolic acid', '(6S)-THFA']]","[['THF-L-glutamate', 'Tetrahydropteroyldiglutamate', '(6S)-H4PteGlu2']]",[]
rnR02237,"['7,8-dihydropteroate:L-glutamate ligase (ADP-forming)']","[['Dihydropteroate', '7,8-Dihydropteroate']]","[['Dihydrofolate', 'Dihydrofolic acid', '7,8-Dihydrofolate', '7,8-Dihydrofolic acid', '7,8-Dihydropteroylglutamate']]",[]
rnR03067,"['(7,8-dihydropterin-6-yl)methyl diphosphate:4-aminobenzoate 2-amino-4-hydroxy-7,8-dihydropteridine-6-methenyltransferase']","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate'], ['6-Hydroxymethyl-7,8-dihydropterin diphosphate', '(7,8-Dihydropterin-6-yl)methyl diphosphate', '2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate', '7,8-Dihydropterin pyrophosphate']]","[['Dihydropteroate', '7,8-Dihydropteroate']]",[]
rnR03066,"['6-(hydroxymethyl)-7,8-dihydropterin:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase']","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate'], ['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine']]","[['Dihydropteroate', '7,8-Dihydropteroate']]",[]
rnR03503,"[""ATP:6-hydroxymethyl-7,8-dihydropterin 6'-diphosphotransferase""]","[['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine']]","[['6-Hydroxymethyl-7,8-dihydropterin diphosphate', '(7,8-Dihydropterin-6-yl)methyl diphosphate', '2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate', '7,8-Dihydropterin pyrophosphate']]",[]
rnR03504,"['7,8-dihydroneopterin glycolaldehyde-lyase [6-(hydroxymethyl)-7,8-dihydropterin-forming]']","[['7,8-Dihydroneopterin', 'Dihydroneopterin', '2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine']]","[['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine'], ['Glycolaldehyde', 'Hydroxyacetaldehyde']]",[]
rnR04621,[],"[['Dihydroneopterin phosphate', '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine phosphate', ""7,8-Dihydroneopterin 3'-phosphate""]]","[['7,8-Dihydroneopterin', 'Dihydroneopterin', '2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine']]",[]
rnR04638,"[""7,8-dihydroneopterin 3'-triphosphate diphosphohydrolase""]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[['Dihydroneopterin phosphate', '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine phosphate', ""7,8-Dihydroneopterin 3'-phosphate""]]",[]
rnR08208,['tetrahydrobiopterin:NADP+ oxidoreductase (6-pyruvoyltetrahydropterin-forming)'],"[['6-Pyruvoyltetrahydropterin', '6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin', '6-Pyruvoyl-5,6,7,8-tetrahydropterin']]","[['Tetrahydrobiopterin', '5,6,7,8-Tetrahydrobiopterin', '2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)-pteridinone', 'L-erythro-Tetrahydrobiopterin']]",[]
rnR04639,"['2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate hydrolase']","[[""2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine""]]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]",[]
rnR05048,"['2,5-diaminopyrimidine nucleoside triphosphate mutase']","[['2,5-Diaminopyrimidine nucleoside triphosphate']]","[[""2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine""]]",[]
rnR05046,['formamidopyrimidine nucleoside triphosphate amidohydrolase'],[['Formamidopyrimidine nucleoside triphosphate']],"[['2,5-Diaminopyrimidine nucleoside triphosphate']]",[]
rnR00428,"['GTP 8,9-hydrolase']","[['GTP', ""Guanosine 5'-triphosphate""]]",[['Formamidopyrimidine nucleoside triphosphate']],[]
rnR04242,['tetrahydropteroyl-poly-gamma-glutamate gamma-glutamylhydrolase'],"[['THF-polyglutamate', 'Tetrahydropteroyl-[gamma-Glu]n', 'Tetrahydrofolyl-[Glu](n-1)', '(6S)-H4PteGlu(n)', 'Tetrahydropteroyl-[gamma-Glu]n+1', 'Tetrahydrofolyl-[Glu](n)']]","[['Tetrahydrofolate', '5,6,7,8-Tetrahydrofolate', 'Tetrahydrofolic acid', 'THF', '(6S)-Tetrahydrofolate', '(6S)-Tetrahydrofolic acid', '(6S)-THFA']]",[]
rnR04620,"[""7,8-dihydroneopterin-3'-triphosphate phosphohydrolase (alkaline optimum)""]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[['7,8-Dihydroneopterin', 'Dihydroneopterin', '2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine']]",[]
rnR04286,"['2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate lyase']","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[['6-Pyruvoyltetrahydropterin', '6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin', '6-Pyruvoyl-5,6,7,8-tetrahydropterin']]",[]
rnR04622,[],"[['7,8-Dihydroneopterin', 'Dihydroneopterin', '2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine']]","[['Neopterin', '[S-(R*,S*)]-2-Amino-6-(1,2,3-trihydroxypropyl)-1H-pteridin-4-one', '[S-(R*,S*)]-2-Amino-6-(1,2,3-trihydroxypropyl)-1H-pteridine-4-one', '[S-(R*,S*)]-2-Amino-6-(1,2,3-trihydroxypropyl)-1H-pteridin-4-on', '6-(D-erythro-1,2,3-Trihydroxypropyl)pterin', '6-D-erythro-Neopterin', 'D-erythro-Neopterin', 'D-Neopterin']]",[]
rnR09394,"[""GTP 3',8-cyclase [(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate-forming]""]","[['GTP', ""Guanosine 5'-triphosphate""]]","[[""(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate""]]",[]
rnR09395,['thiocarboxylated molybdopterin synthase:cyclic pyranopterin phosphate sulfurtransferase'],"[['Precursor Z', 'Cyclic pyranopterin monophosphate', 'Cyclic pyranopterin phosphate', 'cPMP']]","[['Molybdopterin', 'Pyranopterin', 'H2Dtpp-mP']]",[]
rnR09959,"[""7,8-dihydroneopterin 3'-triphosphate acetaldehyde-lyase (6-carboxy-5,6,7,8-tetrahydropterin and triphosphate-forming)""]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[['6-Carboxy-5,6,7,8-tetrahydropterin', '6-Carboxytetrahydropterin']]",[]
rnR10002,"['6-carboxy-5,6,7,8-tetrahydropterin ammonia-lyase']","[['6-Carboxy-5,6,7,8-tetrahydropterin', '6-Carboxytetrahydropterin']]","[['7-Carboxy-7-carbaguanine', '7-Carboxy-7-deazaguanine']]",[]
rnR09978,['7-carboxy-7-carbaguanine:ammonia ligase (ADP-forming)'],"[['7-Carboxy-7-carbaguanine', '7-Carboxy-7-deazaguanine']]","[['7-Cyano-7-carbaguanine', '7-Cyano-7-deazaguanine', 'PreQ0']]",[]
rnR07605,['7-aminomethyl-7-carbaguanine:NADP+ oxidoreductase'],"[['7-Cyano-7-carbaguanine', '7-Cyano-7-deazaguanine', 'PreQ0']]","[['7-Aminomethyl-7-carbaguanine', '7-Aminomethyl-7-deazaguanine', 'PreQ1']]",[]
rnR03388,"['5,6,7,8-tetrahydromethanopterin 5,6-oxidoreductase']","[['7,8-Dihydromethanopterin']]","[['5,6,7,8-Tetrahydromethanopterin', 'H4MPT', 'THMPT', 'Tetrahydromethanopterin']]",[]
rnR09594,['tetrahydromethanopterin:alpha-L-glutamate ligase (ADP-forming)'],"[['5,6,7,8-Tetrahydromethanopterin', 'H4MPT', 'THMPT', 'Tetrahydromethanopterin']]","[['Tetrahydrosarcinapterin', 'H4SPT', '5,6,7,8-Tetrahydrosarcinapterin']]",[]
rnR03984,"['pyrimidodiazepine:glutathione-disulfide oxidoreductase (ring-opening, cyclizing)']","[['6-Pyruvoyltetrahydropterin', '6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin', '6-Pyruvoyl-5,6,7,8-tetrahydropterin']]","[['Pyrimidodiazepine', '2-Amino-6-acetyl-3,7,8,9-tetrahydro-3H-pyrimido[4,5-b][1,4]diazepin-4-one']]",[]
rnR10802,"['5,6,7,8-tetrahydromethanopterin:acceptor 5,6-oxidoreductase']","[['7,8-Dihydromethanopterin']]","[['5,6,7,8-Tetrahydromethanopterin', 'H4MPT', 'THMPT', 'Tetrahydromethanopterin']]",[]
rnR11372,"[""(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate lyase (cyclic pyranopterin phosphate-forming)""]","[[""(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate""]]","[['Precursor Z', 'Cyclic pyranopterin monophosphate', 'Cyclic pyranopterin phosphate', 'cPMP']]",[]
rnR09726,['ATP:molybdopterin adenylyltransferase'],"[['Molybdopterin', 'Pyranopterin', 'H2Dtpp-mP']]","[['Adenylated molybdopterin', 'Adenylyl-molybdopterin']]",[]
rnR09735,['adenylyl-molybdopterin:molybdate molybdate transferase (AMP-forming)'],"[['Adenylated molybdopterin', 'Adenylyl-molybdopterin']]","[['Molybdoenzyme molybdenum cofactor', 'Molybdenum cofactor']]",[]
rnR11581,['GTP:molybdenum cofactor guanylyltransferase'],"[['Molybdoenzyme molybdenum cofactor', 'Molybdenum cofactor']]","[['Guanylyl molybdenum cofactor', 'Molybdopterin guanine dinucleotide cofactor']]",[]
rnR11582,['CTP:molybdenum cofactor cytidylyltransferase'],"[['Molybdoenzyme molybdenum cofactor', 'Molybdenum cofactor']]","[['Cytidylyl molybdenum cofactor', 'Molybdopterin cytosine dinucleotide cofactor']]",[]
rnR11583,['L-cysteine:molybdenum cofactor sulfurtransferase'],"[['Molybdoenzyme molybdenum cofactor', 'Molybdenum cofactor']]",[['Thio-molybdenum cofactor']],[]
rnR11082,"[""7,8-dihydroneopterin 3'-triphosphate 2'-epimerase""]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[[""7,8-Dihydromonapterin 3'-triphosphate""]]",[]
rnR09990,['L-threo-tetrahydrobiopterin:NADP+ oxidoreductase'],"[['6-Pyruvoyltetrahydropterin', '6-(1,2-Dioxopropyl)-5,6,7,8-tetrahydropterin', '6-Pyruvoyl-5,6,7,8-tetrahydropterin']]",[['L-threo-Tetrahydrobiopterin']],[]
rnR04734,['4a-hydroxytetrahydrobiopterin hydro-lyase'],"[['4a-Hydroxytetrahydrobiopterin', '4a-Hydroxy-5,6,4,8-tetrahydrobiopterin', '(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin', '6-[(1R,2S)-1,2-Dihydroxypropyl]-5,6,7,8-tetrahydro-4a-hydroxypterin']]","[['Dihydrobiopterin', '6,7-Dihydrobiopterin', 'Quinoid-dihydrobiopterin', '6-[(1R,2S)-1,2-Dihydroxypropyl]-6,7-dihydropterin']]",[]
