id,name,reactants,products,modifiers
rnR01074,"['biotin:CoA ligase (AMP-forming)', 'biotin:apo-[carboxylase] ligase (AMP-forming)', 'ATP:biotin adenylyltransferase']","[['Biotin', 'D-Biotin', 'Vitamin H', 'Coenzyme R']]","[[""Biotinyl-5'-AMP""]]",[]
rnR05145,"[""biotinyl-5'-AMP:apo-[carboxylase] ligase (AMP-forming)""]","[[""Biotinyl-5'-AMP""]]","[['Holo-[carboxylase]', 'Biotin-carboxyl-carrier protein', '[Biotin carboxyl-carrier protein]-biotin-N6-L-lysine', '[Biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine']]",[]
rnR01077,['N6-D-biotinyl-L-lysine amidohydrolase'],"[['Biocytin', 'N6-D-Biotinyl-L-lysine', 'epsilon-N-Biotinyl-L-lysine']]","[['Biotin', 'D-Biotin', 'Vitamin H', 'Coenzyme R'], ['L-Lysine', 'Lysine acid', '2,6-Diaminohexanoic acid']]",[]
rnR01078,['dethiobiotin:sulfur sulfurtransferase'],"[['Dethiobiotin', 'Desthiobiotin']]","[['Biotin', 'D-Biotin', 'Vitamin H', 'Coenzyme R']]",[]
rnR03182,"['7,8-diaminononanoate:carbon-dioxide cyclo-ligase']","[['7,8-Diaminononanoate', '7,8-Diaminopelargonic acid', 'DAPA', '7,8-Diaminononanoic acid']]","[['Dethiobiotin', 'Desthiobiotin']]",[]
rnR03231,['S-adenosyl-L-methionine:8-amino-7-oxononanoate aminotransferase'],"[['8-Amino-7-oxononanoate', '8-Amino-7-oxononanoic acid', '7-Keto-8-aminopelargonic acid', 'KAPA']]","[['7,8-Diaminononanoate', '7,8-Diaminopelargonic acid', 'DAPA', '7,8-Diaminononanoic acid']]",[]
rnR04869,[],"[['Holo-[carboxylase]', 'Biotin-carboxyl-carrier protein', '[Biotin carboxyl-carrier protein]-biotin-N6-L-lysine', '[Biotin carboxyl-carrier protein]-N6-biotinyl-L-lysine']]","[['Biocytin', 'N6-D-Biotinyl-L-lysine', 'epsilon-N-Biotinyl-L-lysine']]",[]
rnR03210,['pimeloyl-CoA:L-alanine C-carboxyhexanoyltransferase (decarboxylating)'],"[['Pimeloyl-CoA', '6-Carboxyhexanoyl-CoA']]","[['8-Amino-7-oxononanoate', '8-Amino-7-oxononanoic acid', '7-Keto-8-aminopelargonic acid', 'KAPA']]",[]
rnR03209,['6-carboxyhyxanoate:CoA ligase (AMP-forming)'],"[['Pimelate', 'Pimelic acid', 'Heptanedioic acid', '6-Carboxyhexanoate']]","[['Pimeloyl-CoA', '6-Carboxyhexanoyl-CoA']]",[]
rnR03762,"['biotin:CoA ligase (AMP-forming)', ""biotinyl-5'-AMP:CoA biotinyltransferase""]","[[""Biotinyl-5'-AMP""]]",[['Biotinyl-CoA']],[]
rnR09725,['pimeloyl-[acyl-carrier protein]-methyl-ester hydrolase'],"[['Pimeloyl-[acyl-carrier protein] methyl ester', 'Pimeloyl-[acp] methyl ester', 'Pimelyl-[acyl-carrier protein] methyl ester', 'Pimelyl-[acp] methyl ester']]","[['Pimeloyl-[acyl-carrier protein]', 'Pimeloyl-[acp]', 'Pimelyl-[acyl-carrier protein]', 'Pimelyl-[acp]', '7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein]']]",[]
rnR10124,['pimeloyl-[acyl-carrier protein]:L-alanine C-pimeloyltransferase (decarboxylating)'],"[['Pimeloyl-[acyl-carrier protein]', 'Pimeloyl-[acp]', 'Pimelyl-[acyl-carrier protein]', 'Pimelyl-[acp]', '7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein]']]","[['8-Amino-7-oxononanoate', '8-Amino-7-oxononanoic acid', '7-Keto-8-aminopelargonic acid', 'KAPA']]",[]
rnR09543,['S-adenosyl-L-methionine:malonyl-[acyl-carrier protein] O-methyltransferase'],"[['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]']]","[['Malonyl-[acp] methyl ester', 'Malonyl-[acyl-carrier protein] methyl ester']]",[]
rnR10116,['3-hydroxyglutaryl-[acp]-methyl-ester:NADP+ oxidoreductase'],"[['3-Ketoglutaryl-[acp] methyl ester', '3-Ketoglutaryl-[acyl-carrier protein] methyl ester']]","[['3-Hydroxyglutaryl-[acp] methyl ester', '3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester']]",[]
rnR10117,['3-hydroxyglutaryl-[acp]-methyl-ester hydro-lyase'],"[['3-Hydroxyglutaryl-[acp] methyl ester', '3-Hydroxyglutaryl-[acyl-carrier protein] methyl ester']]","[['Enoylglutaryl-[acp] methyl ester', 'Enoylglutaryl-[acyl-carrier protein] methyl ester']]",[]
rnR10118,['glutaryl-[acp]-methyl-ester:NADP+ oxidoreductase'],"[['Enoylglutaryl-[acp] methyl ester', 'Enoylglutaryl-[acyl-carrier protein] methyl ester']]","[['Glutaryl-[acp] methyl ester', 'Glutaryl-[acyl-carrier protein] methyl ester']]",[]
rnR10122,['pimelyl-[acyl-carrier protein]-methyl-ester:NADP+ oxidoreductase'],"[['Enoylpimeloyl-[acp] methyl ester', 'Enoylpimeloyl-[acyl-carrier protein] methyl ester']]","[['Pimeloyl-[acyl-carrier protein] methyl ester', 'Pimeloyl-[acp] methyl ester', 'Pimelyl-[acyl-carrier protein] methyl ester', 'Pimelyl-[acp] methyl ester']]",[]
rnR10121,['3-hydroxypimeloyl-[acp]-methyl-ester hydro-lyase'],"[['3-Hydroxypimeloyl-[acp] methyl ester', '3-Hydroxypimeloyl-[acyl-carrier protein] methyl ester']]","[['Enoylpimeloyl-[acp] methyl ester', 'Enoylpimeloyl-[acyl-carrier protein] methyl ester']]",[]
rnR10120,['3-hydroxypimeloyl-[acp]-methyl-ester:NADP+ oxidoreductase'],"[['3-Ketopimeloyl-[acp] methyl ester', '3-Ketopimeloyl-[acyl-carrier protein] methyl ester']]","[['3-Hydroxypimeloyl-[acp] methyl ester', '3-Hydroxypimeloyl-[acyl-carrier protein] methyl ester']]",[]
rnR10119,['glutaryl-[acp]-methyl-ester:malonyl-[acyl-carrier protein] C-acyltransferase (decarboxylating)'],"[['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]'], ['Glutaryl-[acp] methyl ester', 'Glutaryl-[acyl-carrier protein] methyl ester']]","[['3-Ketopimeloyl-[acp] methyl ester', '3-Ketopimeloyl-[acyl-carrier protein] methyl ester']]",[]
rnR10123,"['acyl-[acyl-carrier protein],reduced-flavodoxin:oxygen oxidoreductase (pimeloyl-[acyl-carrier protein] forming)']",[['Long-chain acyl-[acyl-carrier protein]']],"[['Pimeloyl-[acyl-carrier protein]', 'Pimeloyl-[acp]', 'Pimelyl-[acyl-carrier protein]', 'Pimelyl-[acp]', '7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein]']]",[]
rnR10127,['biotin:NADP+ S-oxidoreductase (biotin S-oxide-forming)'],[['Biotin sulfoxide']],"[['Biotin', 'D-Biotin', 'Vitamin H', 'Coenzyme R']]",[]
rnR10115,['malonyl-[acyl-carrier protein]-methyl-ester:malonyl-[acyl-carrier protein] C-acyltransferase'],"[['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]'], ['Malonyl-[acp] methyl ester', 'Malonyl-[acyl-carrier protein] methyl ester']]","[['3-Ketoglutaryl-[acp] methyl ester', '3-Ketoglutaryl-[acyl-carrier protein] methyl ester']]",[]
rnR10699,['L-lysine:8-amino-7-oxononanoate aminotransferase'],"[['8-Amino-7-oxononanoate', '8-Amino-7-oxononanoic acid', '7-Keto-8-aminopelargonic acid', 'KAPA']]","[['7,8-Diaminononanoate', '7,8-Diaminopelargonic acid', 'DAPA', '7,8-Diaminononanoic acid']]",[]
rnR12934,[],[['8-Amino-7-(carboxyamino)nonanoate']],"[['Dethiobiotin', 'Desthiobiotin']]",[]
rnR12935,['8-amino-7-oxononanoate:[protein]-L-lysine aminotransferase (N-carboxylating)'],"[['8-Amino-7-oxononanoate', '8-Amino-7-oxononanoic acid', '7-Keto-8-aminopelargonic acid', 'KAPA']]",[['8-Amino-7-(carboxyamino)nonanoate']],[]
