id,name,reactants,products,modifiers
rnR00742,['acetyl-CoA:carbon-dioxide ligase (ADP-forming)'],"[['Acetyl-CoA', 'Acetyl coenzyme A']]","[['Malonyl-CoA', 'Malonyl coenzyme A']]",[]
rnR01625,['CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase'],[['Apo-[acyl-carrier protein]']],"[['Acyl-carrier protein', 'ACP', '[Acyl-carrier protein]', 'Holo-[acyl-carrier protein]']]",[]
rnR01626,['malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase'],"[['Acyl-carrier protein', 'ACP', '[Acyl-carrier protein]', 'Holo-[acyl-carrier protein]'], ['Malonyl-CoA', 'Malonyl coenzyme A']]","[['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]']]",[]
rnR13257,['long-chain-acyl-CoA:malonyl-[acyl-carrier protein] C-acyltransferase'],"[['Long-chain acyl-CoA', 'Long-chain-fatty acyl-CoA'], ['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]']]","[['Long-chain 3-oxoacyl-[acyl-carrier protein]', 'Long-chain 3-oxoacyl-[acp]']]",[]
rnR13266,['ultra-long-chain-mono-unsaturated-acyl-[acyl-carrier protein]:malonyl-[acyl-carrier protein] C-acyltransferase (decarboxylating)'],"[['Ultra-long-chain mono-unsaturated acyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated acyl-[acp]'], ['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]']]","[['Ultra-long-chain mono-unsaturated 3-oxo-fatty acyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated 3-oxo-fatty acyl-[acp]', 'Ultra-long-chain mono-unsaturated 3-oxoacyl-[acp]']]",[]
rnR13267,['ultra-long-chain-mono-unsaturated-(3R)-3-hydroxyacyl-[acyl-carrier protein]:NADP+ oxidoreductase'],"[['Ultra-long-chain mono-unsaturated 3-oxo-fatty acyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated 3-oxo-fatty acyl-[acp]', 'Ultra-long-chain mono-unsaturated 3-oxoacyl-[acp]']]","[['Ultra-long-chain mono-unsaturated (3R)-3-hydroxyacyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated (3R)-3-hydroxyacyl-[acp]']]",[]
rnR13268,['ultra-long-chain-mono-unsaturated-(3R)-3-hydroxyacyl-[acyl-carrier protein] hydro-lyase (ultra-long-chain mono-unsaturated trans-2-enoyl-[acyl-carrier protein]-forming)'],"[['Ultra-long-chain mono-unsaturated (3R)-3-hydroxyacyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated (3R)-3-hydroxyacyl-[acp]']]","[['Ultra-long-chain mono-unsaturated trans-2-enoyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated trans-2-enoyl-[acp]']]",[]
rnR13269,['ultra-long-chain-mono-unsaturated-acyl-[acyl-carrier protein]:NAD+ oxidoreductase'],"[['Ultra-long-chain mono-unsaturated trans-2-enoyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated trans-2-enoyl-[acp]']]","[['Ultra-long-chain mono-unsaturated acyl-[acyl-carrier protein]', 'Ultra-long-chain mono-unsaturated acyl-[acp]']]",[]
rnR13270,['ultra-long-chain-di-unsaturated-acyl-[acyl-carrier protein]:malonyl-[acyl-carrier protein] C-acyltransferase (decarboxylating)'],"[['Ultra-long-chain di-unsaturated acyl-[acyl-carrier protein]', 'Ultra-long-chain di-unsaturated acyl-[acp]'], ['Malonyl-[acyl-carrier protein]', 'Malonyl-[acp]']]","[['Ultra-long-chain di-unsaturated 3-oxo-fatty acyl-[acyl-carrier protein]', 'Ultra-long-chain di-unsaturated 3-oxo-fatty acyl-[acp]', 'Ultra-long-chain di-unsaturated 3-oxoacyl-[acp]']]",[]
rnR13271,['ultra-long-chain-di-unsaturated-(3R)-3-hydroxyacyl-[acyl-carrier protein]:NADP+ oxidoreductase'],"[['Ultra-long-chain di-unsaturated 3-oxo-fatty acyl-[acyl-carrier protein]', 'Ultra-long-chain di-unsaturated 3-oxo-fatty acyl-[acp]', 'Ultra-long-chain di-unsaturated 3-oxoacyl-[acp]']]","[['Ultra-long-chain di-unsaturated (3R)-3-hydroxyacyl-[acyl-carrier protein]', 'Ultra-long-chain di-unsaturated (3R)-3-hydroxyacyl-[acp]']]",[]
